$GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN TKILL  GSTD  L#SD PARID PARUD  AWAD  LAID  SAID  CAID  TWAD SDWAD  RWAD  CWAD  LWAD  SWAD  HWAD  HIAD CHWAD  EWAD RSWAD SNWPD SNWLD SNWSD  RS%D  H#AD  HWUD  T#AD  SLAD  RDPD  PTFD  SWXD WAVRD WUPRD  WFTD  WFPD  WFGD  NFTD  NFPD  NFGD NUPRD  TFPD  TFGD VRNFD DYLFD
   15 103    26    26  11.9 -15.0 12.07  2.07  0.19  0.79  13.5  0.25 0.022  0.27   267    28    31   208    63   144     0  0.00     0     0   113     0 0.913 .0859  54.5     0     0   375   392  0.23  0.71  21.6  37.5  0.54  0.93  0.46  0.59  0.33  0.33  0.33   0.3  0.00  0.00  0.02  0.28
   15 104    27    27  12.1 -15.0 12.17  2.17  0.19  0.73  12.9  0.25 0.022  0.27   277    26    33   218    65   153     0  0.00     0     0   122     0 1.850 0.105  55.8     0     0   375   391  0.24  0.71  22.6  37.6  0.50  0.99  0.50  0.61  0.34  0.34  0.34   0.3  0.00  0.00  0.00  0.28
   15 105    28    28  14.4 -15.0 12.29  2.29  0.20  0.59  12.4  0.26 0.023  0.28   287    24    35   227    66   162     0  0.00     0     0   130     0 2.803 0.129  57.0     0     0   375   390  0.26  0.70  24.1  31.9  0.41  1.00  0.59  0.68  0.35  0.35  0.35   0.2  0.00  0.00  0.00  0.27
   15 106    29    29  15.7 -15.0 12.42  2.42  0.20  0.70  12.4  0.26 0.023  0.29   297    23    38   236    67   169     0  0.00     0     0   136     0 3.771 0.156  57.5     0     0   375   389  0.28  0.71  26.1  40.2  0.49  1.00  0.51  0.62  0.36  0.36  0.36   0.1  0.00  0.00  0.00  0.27
   15 107    30    30  10.9 -15.0 12.51  2.51  0.20  0.82  14.3  0.27 0.024  0.29   309    23    40   246    69   177     0  0.00     0     0   144     0 4.763 0.177  58.5     0     0   375   387  0.30  0.72  47.7  84.1  0.59  0.81  0.41  0.54  0.37  0.37  0.37   0.8  0.00  0.00  0.00  0.26
   15 108    31    31   5.5 -15.0 12.56  2.56  0.20  1.44  23.4  0.27 0.024  0.29   329    22    44   263    70   194     0  0.00     0     0   160     0 4.763 0.188  60.6     0     0   375   387  0.30  0.73  42.3  89.1  2.48  0.00  0.00  0.00  0.35  0.35  0.35   2.0  0.00  0.45  0.00  0.25
   15 109    32    32   6.4 -15.0 12.61  2.61  0.21  1.50  29.3  0.28 0.024  0.30   356    22    48   285    71   214     0  0.00     0     0   179     0 4.763 0.202  62.9     0     0   375   386  0.31  0.73  39.6  67.3  2.19  0.00  0.00  0.00  0.32  0.32  0.32   2.0  0.00  0.36  0.00  0.25
   15 110    33    33   8.1 -15.0 12.68  2.68  0.21  1.55  35.2  0.28 0.025  0.31   387    22    54   311    74   237     0  0.00     0     0   202     0 4.763 0.222  64.8     0     0   375   386  0.32  0.73  38.4  53.4  1.98  0.00  0.00  0.00  0.30  0.30  0.30   2.0  0.00  0.19  0.00  0.24
   15 111    34    34  10.7 -15.0 12.77  2.77  0.22  1.61  39.4  0.30 0.027  0.33   422    22    60   340    78   263     0  0.00     0     0   225     0 4.763 0.250  66.1     0     0   375   385  0.33  0.74  38.0  46.0  1.92  0.00  0.00  0.00  0.27  0.27  0.27   2.0  0.00  0.00  0.00  0.24
   15 112    35    35  11.2 -15.0 12.86  2.86  0.23  1.67  42.2  0.31 0.028  0.34   460    22    67   372    82   290     0  0.00     0     0   250     0 4.763 0.284  67.2     0     0   375   384  0.34  0.74  37.8  44.3  2.08  0.00  0.00  0.00  0.24  0.24  0.24   2.0  0.00  0.00  0.00  0.23
   15 113    36    36   6.1 -15.0 12.91  2.91  0.24  1.73  38.8  0.32 0.029  0.35   495    22    73   401    84   317     0  0.00     0     0   277     0 4.763 0.304  69.0     0     0   375   383  0.35  0.74  37.3  57.0  2.03  0.00  0.00  0.00  0.22  0.22  0.22   2.0  0.00  0.39  0.00  0.22
   15 114    37    37   8.8 -15.0 12.99  2.99  0.25  1.77  50.4  0.33 0.030  0.36   540    22    80   438    87   352     0  0.00     0     0   309     0 4.763 0.336  70.6     0     0   375   383  0.36  0.75  36.9  40.8  1.10  0.00  0.00  0.16  0.20  0.20  0.20   1.9  0.00  0.12  0.00  0.22
   15 115    38    38  11.4 -15.0 13.08  3.08  0.26  1.81  50.3  0.35 0.032  0.38   585    21    88   476    92   384     0  0.00     0     0   339     0 4.763 0.382  71.3     0     0   375   382  0.37  0.75  38.4  41.1  1.10  0.00  0.00  0.16  0.18  0.18  0.18   1.2  0.00  0.00  0.00  0.21
   15 116    39    39  15.1 -15.0 13.21  3.21  0.27  1.86  42.2  0.38 0.034  0.41   623    21    94   508    99   409     0  0.00     0     0   360     0 4.763 0.448  70.9     0     0   375   380  0.39  0.75  40.3  49.1  1.69  0.00  0.00  0.00  0.16  0.16  0.16   1.3  0.00  0.00  0.00  0.21
   15 117    40    40  14.5 -15.0 13.33  3.33  0.29  1.91  59.9  0.40 0.037  0.44   677    21   103   553   107   447     0  0.00     0     0   394     0 4.763 0.517  71.3     0     0   375   379  0.40  0.76  45.9  40.4  2.17  0.00  0.00  0.00  0.13  0.13  0.13   1.8  0.00  0.00  0.00  0.20
   15 118    41    41   8.3 -15.0 13.40  3.40  0.30  1.96  44.4  0.42 0.038  0.45   717    21   109   587   110   477     0  0.00     0     0   423     0 4.763 0.559  72.0     0     0   375   377  0.41  0.76  51.6  73.7  4.31  0.00  0.00  0.00  0.11  0.11  0.11   2.0  0.00  0.17  0.00  0.20
   15 119    42    42   7.0 -15.0 13.45  3.45  0.30  1.99  59.2  0.43 0.039  0.46   771    21   117   632   113   519     0  0.00     0     0   464     0 4.763 0.597  73.4     0     0   375   377  0.42  0.76  50.2  55.2  3.53  0.00  0.00  0.00  0.10  0.10  0.10   2.0  0.00  0.30  0.00  0.19
   15 120    43    43  10.4 -15.0 13.54  3.54  0.31  2.01  55.4  0.44 0.041  0.49   821    21   125   674   118   556     0  0.00     0     0   498     0 4.763 0.658  73.8     0     0   375   376  0.43  0.76  50.3  55.4  3.81  0.00  0.00  0.00  0.09  0.09  0.09   2.0  0.00  0.00  0.00  0.19
   15 121    44    44   8.6 -15.0 13.61  3.61  0.32  2.03  25.3  0.46 0.042  0.50   844    21   129   694   122   571     0  0.00     0     0   511     0 4.763 0.712  73.7     0     0   375   375  0.44  0.77  75.1  99.9  9.63  0.00  0.00  0.00  0.08  0.08  0.08   2.0  0.00  0.14  0.00  0.18
   15 122    45    45  10.5 -15.0 13.70  3.70  0.33  2.06  47.8  0.48 0.044  0.52   887    21   135   731   128   602     0  0.00     0     0   539     0 4.763 0.780  73.8     0     0   375   374  0.45  0.77  72.3  94.3  4.93  0.00  0.00  0.00  0.07  0.07  0.07   2.0  0.00  0.00  0.00  0.18
   15 123    46    46  13.2 -15.0 13.81  3.81  0.35  2.08  50.1  0.51 0.047  0.55   933    21   142   769   136   634     0  0.00     0     0   567     0 4.763 0.869  73.7     0     0   375   373  0.46  0.77  79.1  93.8  4.71  0.00  0.00  0.00  0.06  0.06  0.06   2.0  0.00  0.00  0.00  0.17
   15 124    47    47  17.5 -15.0 13.96  3.96  0.37  2.10  55.1  0.54 0.050  0.59   983    21   150   812   145   666     0  0.00     0     0   594     0 4.763     1  73.2     0     0   375   372  0.48  0.77  69.5  68.7  4.13  0.00  0.00  0.00  0.05  0.05  0.05   2.0  0.00  0.00  0.00  0.17
   15 125    48    48  19.4 -15.0 14.12  4.12  0.39  2.13  83.6  0.58 0.055  0.64  1058    21   161   877   157   719     0  0.00     0     0   641     0 4.763 1.138  73.1     0     0   375   370  0.50  0.78  70.3  44.4  2.78  0.00  0.00  0.00  0.03  0.03  0.03   2.0  0.00  0.00  0.00  0.16
   15 126    49    49  11.6 -15.0 14.21  4.21  0.40  2.16  61.9  0.60 0.056  0.65  1113    21   169   923   162   761     0  0.00     0     0   680     0 6.787 1.231  73.7     0     0   375   368  0.51  0.78  89.3  93.1  4.92  0.00  0.00  0.00  0.02  0.02  0.02   2.0  0.00  0.00  0.00  0.16
   15 127    50    50  13.0 -15.0 14.32  4.32  0.41  2.17  81.8  0.61 0.058  0.67  1185    21   179   984   167   817     0  0.00     0     0   733     0 9.069 1.341  74.4     0     0   375   367  0.53  0.78  76.8  58.0  3.75  0.00  0.00  0.00  0.02  0.02  0.02   2.0  0.00  0.00  0.00  0.15
   15 128    51    51  15.5 -15.0 14.45  4.45  0.42  2.19  98.1  0.64 0.061  0.70  1272    21   192  1058   174   884     0  0.00     0     0   796     0 11.80 1.480  75.2     0     0   375   366  0.54  0.78  71.0  42.6  3.17  0.00  0.00  0.00  0.01  0.01  0.01   2.0  0.00  0.00  0.00  0.15
   15 129    52    52  14.2 -15.0 14.57  4.57  0.43  2.21  72.4  0.66 0.063  0.72  1335    21   201  1113   180   933     0  0.00     0     0   841     0 14.30 1.616  75.6     0     0   375   364  0.56  0.78  74.6  64.3  4.86  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.15
   15 130    53    53  13.2 -15.0 14.68  4.68  0.44  2.21  97.2  0.67 0.065  0.74  1422    21   214  1187   186  1001     0  0.00     0     0   906     0 16.63 1.749  76.3     0     0   396   363  0.57  0.79  72.5  46.8  3.82  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.14
   15 131    54    54  13.7 -15.0 14.79  4.79  0.45  2.21 118.0  0.69 0.068  0.76  1527    21   228  1277   192  1085     0  0.00     0     0   986     0 19.06 1.895  77.2     0     0   417   361  0.59  0.79  70.5  36.9  3.28  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.14
   15 132    55    55  18.0 -15.0 14.94  4.94  0.46  2.21 131.4  0.73 0.071  0.80  1645    21   245  1379   202  1176     0  0.00     0     0  1071     0 21.00 2.100  77.7     0     0   445   360  0.61  0.79  69.7  29.8  2.87  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 133    56    56  17.8 -15.0 15.09  5.09  0.49  2.21  92.3  0.79 0.078  0.87  1729    21   256  1452   221  1231     0  0.00     0     0  1115     0 21.00 2.318  76.8     0     0   473   358  0.62  0.79  75.5  47.4  4.52  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 134    57    57  15.0 -15.0 15.22  5.22  0.51  2.21  89.8  0.84 0.084  0.92  1808    21   267  1520   236  1284     0  0.00     0     0  1160     0 24.40 2.510  76.3     0     0   496   356  0.64  0.79  75.5  51.4  5.13  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.13
   15 135    58    58  11.4 -15.0 15.31  5.31  0.53  2.21  95.7  0.88 0.088  0.96  1893    21   279  1593   247  1346     0  0.00     0     0  1214     0 27.01 2.663  76.2     0     0   514   354  0.65  0.79  74.8  51.9  5.46  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 136    59    59  12.8 -15.0 15.42  5.42  0.54  2.21 135.7  0.92 0.093  1.01  2015    21   295  1698   261  1437     0  0.00     0     0  1297     0 29.92 2.841  76.4     0     0   534   353  0.66  0.80  73.2  34.3  3.84  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 137    60    60  14.1 -15.0 15.54  5.54  0.56  2.21 101.3  0.97 0.100  1.07  2104    21   308  1776   277  1499     0  0.00     0     0  1348     0 33.16 3.050  75.9     0     0   556   351  0.67  0.80  73.4  45.5  5.38  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.12
   15 138    61    61  15.4 -15.0 15.66  5.66  0.58  2.21 157.0  1.03 0.106  1.14  2245    21   326  1897   295  1603     0  0.00     0     0  1440     0 36.69 3.287  75.9     0     0   580   349  0.69  0.80  71.8  27.4  3.45  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.11
   15 139    62    62  13.9 -15.0 15.78  5.78  0.60  2.21 115.3  1.08 0.113  1.20  2348    21   340  1986   312  1675     0  0.00     0     0  1501     0 39.91 3.514  75.6     0     0   602   348  0.70  0.80  86.9  47.7  3.98  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.11
   15 140    63    63   8.4 -15.0 15.85  5.85  0.61  2.21  76.5  1.12 0.117  1.24  2417    21   349  2047   322  1725     0  0.00     0     0  1545     0 40.51 3.656  75.5     0     0   602   347  0.71  0.80 105.3  99.5  9.44  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.16  0.00  0.00
   15 141    64    64   9.8 -15.0 15.93  5.93  0.63  2.21 100.9  1.16 0.123  1.29  2509    21   361  2127   337  1791     0  0.00     0     0  1601     0 41.22 3.826  75.3     0     0   602   346  0.72  0.80 104.8  71.9  7.03  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.02  0.00  0.00
   15 142    65    65   9.9 -15.0 16.01  6.01  0.64  2.21 147.1  1.22 0.129  1.35  2644    21   378  2245   353  1892     0  0.00     0     0  1692     0 41.93 4.004  75.4     0     0   602   345  0.73  0.81  96.4  44.8  4.92  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.01  0.00  0.00
   15 143    66    66  11.7 -15.0 16.11  6.11  0.67  2.21 142.3  1.31 0.140  1.45  2774    21   394  2359   381  1978     0  0.00     0     0  1758     0 42.79 4.225  74.5     0     0   602   343  0.74  0.81  97.4  45.0  5.13  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 144    67    67  12.1 -15.0 16.21  6.21  0.70  2.21 126.7  1.40 0.152  1.55  2890    21   408  2461   411  2050     0  0.00     0     0  1811     0 43.67 4.464  73.6     0     0   602   341  0.75  0.81  97.3  50.2  5.97  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 145    68    68  14.6 -15.0 30.15  6.33  0.72  2.21 150.7  1.52 0.166  1.68  3028    21   425  2582   447  2135     0  0.00     0     0  1873     0 44.74 4.761  72.5     0     0   602   339  0.76  0.81  96.5  39.4  4.90  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 146    69    69  11.6 -15.0 30.67  6.43  0.74  2.21 136.8  1.61 0.177  1.78  3154    21   440  2692   476  2216     0  0.00     0     0  1934     0 45.59 5.007  71.8     0     0   602   338  0.77  0.81  95.1  46.0  6.05  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 147    70    70   9.2 -15.0 31.08  6.51  0.76  2.21 163.7  1.67 0.186  1.86  3304    21   458  2825   497  2328     0  0.00     0     0  2028     0 46.27 5.211  71.8     0     0   602   337  0.78  0.82  93.1  39.7  5.52  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.07  0.00  0.00
   15 148    71    71  11.9 -14.4 31.61  6.61  0.78  2.21 222.9  1.77 0.199  1.96  3510    21   482  3006   527  2479     0  0.00     0     0  2154     0 47.15 5.483  71.7     0     0   602   335  0.79  0.82  90.1  26.0  3.88  0.00  0.00  0.00  0.00  0.00  0.00   1.8  0.00  0.00  0.00  0.00
   15 149    72    72  15.6 -13.2 32.30  6.74  0.80  2.21 220.5  1.89 0.216  2.10  3713    21   506  3185   565  2620     0  0.00     0     0  2262     0 48.31 5.860  71.0     0     0   602   334  0.81  0.82  87.4  23.5  3.82  0.00  0.00  0.00  0.00  0.00  0.00   1.3  0.00  0.00  0.00  0.00
   15 150    73    73  14.9 -12.4 32.97  6.86  0.82  2.21 150.9  2.00 0.231  2.24  3851    21   522  3308   603  2705     0  0.00     0     0  2320     0 49.42 6.238  70.1     0     0   602   333  0.82  0.82  86.2  35.1  4.79  0.00  0.00  0.00  0.00  0.00  0.00   1.3  0.00  0.00  0.00  0.00
   15 151    74    74  15.4 -11.4 33.65  6.99  0.84  2.21 201.4  2.12 0.248  2.37  4037    21   543  3473   641  2831     0  0.00     0     0  2413     0 50.56 6.640  69.5     0     0   602   331  0.83  0.82  84.0  25.1  3.57  0.00  0.00  0.00  0.00  0.00  0.00   1.1  0.00  0.00  0.00  0.00
   15 152    75    75  19.0 -10.0 34.50  7.15  0.86  2.21 227.9  2.35 0.277  2.63  4247    21   566  3660   714  2946     0  0.00     0     0  2477     0 51.98 7.155  67.7     0     0   602   329  0.85  0.83  81.8  19.8  3.01  0.00  0.00  0.00  0.00  0.00  0.00   0.5  0.00  0.00  0.00  0.00
   15 153    76    76  19.8  -8.6 35.37  7.31  0.89  2.14 209.8  2.59 0.307  2.89  4440    21   587  3832   791  3041     0  0.00     0     0  2522     0 53.45 7.714  65.8     0     0   602   327  0.87  0.83  79.7  20.0  3.20  0.00  0.00  0.00  0.03  0.03  0.03   0.4  0.00  0.00  0.00  0.00
   15 154    77    77  20.5  -6.9 36.28  7.48  0.91  2.02 235.7  2.81 0.337  3.15  4657    21   612  4024   865  3159     0  0.00     0     0  2588     0 54.99 8.314  64.3     0     0   602   325  0.89  0.82  77.1  15.9  2.14  0.00  0.00  0.00  0.08  0.08  0.08   0.3  0.00  0.03  0.00  0.00
   15 155    78    78  19.7  -6.0 37.16  7.65  0.92  1.93 216.9  3.02 0.365  3.38  4857    21   634  4201   935  3266     0  0.00     0     0  2645     0 56.47 8.915  63.0     0     0   602   323  0.91  0.82  74.7  16.2  2.18  0.00  0.00  0.00  0.13  0.13  0.13   0.3  0.00  0.00  0.00  0.00
   15 156    79    79  21.8  -6.0 38.12  7.83  0.93  1.84 199.9  3.21 0.392  3.61  5040    21   654  4364  1001  3364     0  0.00     0     0  2695     0 58.11 9.605  61.7     0     0   602   321  0.93  0.82  72.5  15.7  1.60  0.00  0.00  0.00  0.17  0.17  0.17   0.2  0.00  0.12  0.00  0.00
   15 157    80    80  21.8  -6.0 39.09  8.01  0.94  1.78 227.9  3.41 0.420  3.83  5249    21   678  4550  1067  3484     0  0.00     0     0  2762     0 59.76 10.32  60.7     0     0   602   319  0.95  0.82  71.7  13.0  1.22  0.00  0.00  0.06  0.19  0.19  0.19   0.2  0.00  0.12  0.00  0.00
   15 158    81    81  21.5  -6.0 40.04  8.19  0.96  1.72 177.7  3.69 0.457  4.15  5412    21   696  4695  1166  3529     0  0.00     0     0  2751     0 61.38 11.04  58.6     0     0   602   317  0.97  0.82  69.3  15.7  1.91  0.00  0.00  0.00  0.22  0.22  0.22   0.5  0.00  0.10  0.00  0.00
   15 159    82    82  16.1  -6.0 40.71  8.19  0.96  1.71 152.9  3.67 0.467  4.14  5554    21   711  4822  1162  3655     0  0.00     0     0  2832     5 61.38 11.61  58.8     0     0   602   316  0.98  0.83  84.1  24.7  1.47  0.00  0.00  0.00  0.23  0.23  0.23   0.7  0.00  0.00  0.00  0.00
   15 160    83    83  12.3  -6.0 41.23  8.19  0.96  1.76  83.2  3.65 0.472  4.12  5631    21   719  4891  1158  3723     0  0.00     0     0  2877     9 61.38 12.04  58.9     0     0   602   315  0.99  0.83  84.6  51.8  9.07  0.00  0.00  0.00  0.20  0.20  0.20   2.0  0.00  0.00  0.00  0.00
   15 161    84    84  14.7  -6.0 41.84  8.19  0.95  1.81 151.9  3.63 0.482  4.11  5773    21   733  5018  1153  3851     0  0.00     0     0  2959    14 61.38 12.57  59.1     0     0   602   315  1.01  0.84  83.0  26.8  4.83  0.00  0.00  0.00  0.18  0.18  0.18   2.0  0.00  0.00  0.00  0.00
   15 162    85    85  18.3  -6.0 42.60  8.19  0.95  1.86 169.5  3.60 0.494  4.09  5931    21   749  5161  1147  3994     0  0.00     0     0  3050    20 61.38 13.24  59.3     0     0   602   314  1.02  0.84  80.9  22.2  4.20  0.00  0.00  0.00  0.16  0.16  0.16   2.0  0.00  0.00  0.00  0.00
   15 163    86    86  20.9  -6.0 43.47  8.19  0.95  1.92 244.1  3.57 0.512  4.08  6160    21   770  5369  1140  4202     0  0.00     0     0  3182    27 61.38 14.02  59.6     0     0   602   313  1.04  0.85  77.1  14.2  2.87  0.00  0.00  0.00  0.13  0.13  0.13   2.0  0.00  0.06  0.00  0.00
   15 164    87    87  20.1  -6.0 44.31  8.19  0.95  1.98 206.7  3.54 0.526  4.06  6354    21   787  5546  1133  4379     0  0.00     0     0  3294    33 61.38 14.80  59.8     0     0   602   312  1.06  0.86  83.2  19.2  2.24  0.00  0.00  0.00  0.10  0.10  0.10   2.0  0.00  0.01  0.00  0.00
   15 165    88    88  20.1  -6.0 45.15  8.19  0.95  2.05 201.2  3.51 0.541  4.05  6543    21   802  5720  1127  4553     0  0.00     0     0  3405    40 61.38 15.59  60.0     0     0   602   311  1.07  0.86 101.1  24.8  3.79  0.00  0.00  0.00  0.07  0.07  0.07   2.0  0.00  0.01  0.00  0.00
   15 166    89    89  15.1  -6.0 45.78  8.19  0.95  2.11 116.0  3.48 0.548  4.03  6653    21   811  5821  1123  4654     0  0.00     0     0  3471    45 61.38 16.19  60.1     0     0   602   310  1.08  0.87 120.5  59.5  9.90  0.00  0.00  0.00  0.05  0.05  0.05   2.0  0.00  0.00  0.00  0.00
   15 167    90    90  15.2  -6.0 46.41  8.19  0.95  2.15 187.9  3.46 0.563  4.02  6831    21   824  5986  1118  4818     0  0.00     0     0  3574    50 61.38 16.81  60.2     0     0   602   310  1.10  0.88 118.6  36.5  6.65  0.00  0.00  0.00  0.02  0.02  0.02   2.0  0.00  0.00  0.00  0.00
   15 168    91    91  14.8  -6.0 47.03  8.19  0.95  2.20 213.6  3.44 0.579  4.02  7034    21   839  6174  1113  5007     0  0.00     0     0  3692    54 61.38 17.42  60.3     0     0   602   309  1.11  0.88 116.2  32.3  6.39  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 169    92    92  13.2  -6.0 47.58  8.19  0.95  2.21 196.4  3.42 0.595  4.01  7221    21   852  6348  1108  5181     0  0.00     0     0  3801    59 61.38 17.98  60.4     0     0   602   308  1.12  0.89 126.0  39.8  7.37  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 170    93    93  13.2  -6.0 48.13  8.19  0.94  2.21 150.3  3.40 0.606  4.00  7364    21   861  6481  1104  5314     0  0.00     0     0  3885    63 61.38 18.54  60.5     0     0   602   308  1.13  0.89 124.7  51.8  9.84  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 171    94    94  12.2  -6.0 48.64  8.19  0.94  2.21 166.8  3.38 0.619  4.00  7523    21   871  6630  1100  5424     0  0.00    39    39  3978    67 61.38 19.06  60.6     0     0   602   307  1.14  0.89 123.8  47.4  9.24  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 172    95    95  13.6  -6.0 49.20  8.19  0.94  2.21 199.0  3.36 0.635  3.99  7712    21   884  6807  1095  5435     0  0.00   206    85  4089    71 61.38 19.66  60.7     0     0   602   306  1.15  0.89 122.3  37.8  7.55  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 173    96    96  16.2  -6.0 49.88  8.19  0.94  2.21 203.9  3.33 0.651  3.98  7907    21   896  6990  1089  5433     0  0.00   391   132  4204    77 61.38 20.37  60.8     0     0   602   306  1.17  0.90 130.1  37.0  7.02  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 174    97    97  13.1  -6.0 51.70  8.19  0.94  2.21 182.9  3.31 0.665  3.98  8082    21   906  7155  1085  5419     0  0.00   570   175  4307    81 61.38 20.96  60.9     0     0   602   305  1.18  0.90 131.0  44.6  8.50  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
   15 175    98    98  13.9  -6.0 54.02  8.19  0.94  2.21 238.7  3.29 0.682  3.97  8311    21   919  7371  1081  5467     0  0.00   738   231  4441    85 61.38 21.59  61.0     0     0   602   305  1.19  0.91 128.1  32.5  6.40  0.00  0.00  0.00  0.00  0.00  0.00   2.0  0.00  0.00  0.00  0.00
