$PLANT NITROGEN ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15 210   133   133  15.0 87.04  88.8  89.2  0.00 12.27  76.9   2.6   7.7  59.7   0.78   0.01   5.73 0.859 0.737 1.275 0.632 0.401   1.18   0.00   0.28  0.34  0.93  0.75   0.8  0.45  0.06  3.18
   15 211   134   134  14.6 87.25  89.0  89.4  0.00 12.25  77.2   2.4   7.7  59.9   0.78   0.01   6.01 0.859 0.746 1.274 0.625 0.401   1.15   0.00   0.28  0.34  0.94  0.75   0.7  0.45  0.07  3.02
   15 212   135   135  16.4 87.48  89.1  89.5  0.00 12.23  77.3   2.2   7.7  60.1   0.78   0.01   6.27 0.859 0.756 1.273 0.620 0.401   1.12   0.00   0.29  0.34  0.94  0.75   0.7  0.44  0.03  3.53
   15 213   136   136  17.0 87.72  89.2  89.6  0.00 12.21  77.4   2.0   7.7  60.3   0.78   0.01   6.54 0.859 0.766 1.272 0.616 0.401   1.10   0.00   0.29  0.35  0.95  0.75   0.7  0.44  0.03  3.60
   15 214   137   137  19.0 88.00  89.3  89.7  0.00 12.18  77.5   1.8   7.7  60.4   0.78   0.01   6.80 0.859 0.778 1.271 0.613 0.401   1.06   0.00   0.30  0.35  0.95  0.75   0.7  0.44  0.02  3.94
   15 215   138   138  19.8 88.28  89.4  89.8  0.00 12.16  77.6   1.6   7.7  60.5   0.78   0.01   7.07 0.859 0.790 1.270 0.610 0.400   1.03   0.00   0.31  0.36  0.96  0.75   0.6  0.43  0.02  4.05
   15 216   139   139  21.9 88.59  89.5  89.8  0.00 12.14  77.7   1.4   7.6  60.6   0.78   0.00   7.38 0.859 0.803 1.269 0.608 0.400   1.00   0.00   0.32  0.36  0.97  0.75   0.6  0.43  0.02  4.40
   15 217   140   140  21.8 88.90  89.5  89.9  0.00 12.12  77.8   1.2   7.6  60.7   0.78   0.00   7.70 0.859 0.816 1.268 0.606 0.400   0.97   0.00   0.33  0.37  0.97  0.75   0.6  0.43  0.02  4.35
   15 218   141   141  23.4 89.24  89.6  90.0  0.00 12.10  77.9   1.0   7.5  60.8   0.78   0.00   8.00 0.859 0.830 1.267 0.604 0.400   0.94   0.00   0.35  0.38  0.98  0.75   0.5  0.42  0.02  4.62
   15 219   142   142  24.8 89.59  89.7  90.0  0.00 12.07  77.9   0.8   7.5  60.9   0.78   0.00   8.32 0.859 0.845 1.266 0.602 0.400   0.91   0.00   0.37  0.39  0.99  0.75   0.5  0.42  0.02  4.84
   15 220   143   143  25.2 89.95  89.8  90.1  0.00 12.05  78.0   0.7   7.4  61.0   0.78   0.00   8.63 0.859 0.860 1.265 0.600 0.400   0.88   0.00   0.39  0.40  1.00  0.75   0.5  0.42  0.01  4.88
   15 221   144   144  24.7 91.05  89.8  90.1  0.00 12.03  78.1   0.5   7.4  61.1   0.78   0.00   8.94 0.859 0.875 1.264 0.600 0.400   0.87   0.00   0.39  0.41  1.00  0.75   0.5  0.41  0.01  4.78

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   6        : 6                         CSCER048 TUDU1501    6
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  6   : 6                         CSCER048
  
@YEAR DOY   DAS   DAP TMEAN  GSTD  NUAC  TNAD SDNAD  RNAD  CNAD  LNAD  SNAD  HNAD   HIND  RSNAD  SNNPD SNN0D SNN1D  RN%D  LN%D  SN%D   HN%D  SDN%D   VN%D LN%RD SN%RD RN%RD  VCN%  VMN% NUPRD NDEMD
   15  77     0     0   7.7  0.00   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  78     1     1   6.3  2.65   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  79     2     2   5.4  4.83   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  80     3     3   5.3  5.99   0.0   2.0  2.02  0.00   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 0.000 0.000 0.000   0.00   1.90   0.00  0.00  0.00  0.00   0.0  0.00  0.00  0.00
   15  81     4     4   4.1  6.77   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0     0 1.993 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.00  0.00
   15  82     5     5   2.8  7.21   0.0   2.0  2.02  0.01   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.989 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.77  0.00
   15  83     6     6   6.6  8.61   0.0   2.0  2.01  0.02   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.980 0.000 0.000   0.00   1.90   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  84     7     7   8.9 10.00   0.0   2.0  2.00  0.03   0.0   0.0   0.0   0.0   0.00   0.00   0.00     0 .0000 1.970 0.000 0.000   0.00   1.91   0.00  0.00  0.00  1.00   0.0  0.00  0.38  0.01
   15  85     8     8   6.3 10.10   0.0   2.0  1.70  0.04   0.3   0.2   0.0   0.0   0.00  -0.00   0.00     0 .0000 1.968 6.373 0.000   0.00   1.70   6.40  1.00  0.00  1.00   6.4  0.75  0.02  0.24
   15  86     9     9   6.5 10.21   0.0   2.0  1.39  0.05   0.6   0.4   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.364 0.011   0.00   1.47   5.83  1.00  0.01  1.00   6.4  0.75  0.03  0.25
   15  87    10    10   6.4 10.32   0.0   2.1  1.09  0.06   0.9   0.6   0.0   0.0   0.00   0.00   0.00     0 .0000 1.967 6.367 0.019   0.00   1.21   5.14  1.00  0.01  1.00   6.4  0.75  0.04  0.25
   15  88    11    11   9.5 10.48   0.0   2.1  0.41  0.08   1.6   1.1   0.0   0.0   0.00   0.00   0.00     0 .0001 1.967 6.362 0.012   0.00   0.52   5.08  1.00  0.01  1.00   6.3  0.75  0.02  0.55
   15  89    12    12   6.7 10.59   0.1   2.1  0.08  0.09   1.9   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.965 6.358 0.012   0.00   0.11   4.64  1.00  0.01  1.00   6.3  0.75  0.05  0.28
   15  90    13    13   7.8 10.72   0.1   2.1  0.00  0.12   2.0   1.3   0.0   0.0   0.00   0.00   0.00     0 .0001 1.940 5.782 0.042   0.00   0.00   3.78  0.91  0.02  0.99   6.3  0.75  0.14  0.31
   15  91    14    14   3.3 10.77   0.2   2.2  0.00  0.14   2.0   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.882 5.712 0.141   0.00   0.00   3.50  0.90  0.07  0.96   6.3  0.75  0.55  0.10
   15  92    15    15   3.1 10.82   0.2   2.2  0.00  0.15   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0001 1.840 5.686 0.250   0.00   0.00   3.31  0.90  0.13  0.94   6.3  0.75  0.65  0.09
   15  93    16    16   4.2 10.89   0.3   2.3  0.00  0.17   2.1   1.4   0.0   0.0   0.00   0.00   0.00     0 .0002 1.780 5.532 0.309   0.00   0.00   2.95  0.87  0.16  0.91   6.3  0.75  0.41  0.16
   15  94    17    17   3.6 10.95   0.4   2.4  0.00  0.18   2.2   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.756 5.511 0.418   0.00   0.00   2.84  0.87  0.21  0.89   6.3  0.75  0.66  0.11
   15  95    18    18   2.5 10.99   0.4   2.5  0.00  0.20   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.782 5.564 0.537   0.00   0.00   2.74  0.88  0.28  0.91   6.3  0.75  1.07  0.07
   15  96    19    19   1.9 11.03   0.5   2.5  0.00  0.21   2.3   1.5   0.0   0.0   0.00   0.00   0.00     0 .0002 1.802 5.610 0.634   0.00   0.00   2.67  0.89  0.33  0.92   6.3  0.75  1.57  0.06
   15  97    20    20   2.9 11.07   0.6   2.6  0.00  0.24   2.4   1.6   0.0   0.0   0.00   0.00   0.00     0 .0002 1.815 5.652 0.751   0.00   0.00   2.55  0.89  0.39  0.92   6.3  0.75  0.95  0.10
   15  98    21    21   6.6 11.18   1.0   3.0  0.00  0.29   2.7   1.8   0.0   0.0   0.00   0.00   0.00     0 .0003 1.845 5.755 1.047   0.00   0.00   2.47  0.91  0.54  0.94   6.3  0.75  1.65  0.38
   15  99    22    22  10.2 11.35   1.5   3.6  0.00  0.33   3.2   2.2   0.0   0.0   0.00   0.00   0.00     0 .0004 1.784 5.479 1.152   0.00   0.00   2.43  0.87  0.60  0.91   6.3  0.74  0.69  0.83
   15 100    23    23  11.4 11.54   2.0   4.0  0.00  0.39   3.6   2.4   0.0   0.0   0.00   0.00   0.00     0 .0006 1.728 5.092 1.112   0.00   0.00   2.29  0.81  0.59  0.88   6.3  0.74  0.53  0.90
   15 101    24    24  11.7 11.74   2.4   4.4  0.00  0.44   3.9   2.6   0.0   0.0   0.00   0.00   0.00     0 .0008 1.691 4.716 1.031   0.00   0.00   2.17  0.75  0.55  0.86   6.2  0.74  0.40  0.87
   15 102    25    25  12.3 11.94   2.6   4.6  0.00  0.48   4.1   2.8   0.0   0.0   0.00   0.00   0.00     0 .0010 1.669 4.480 0.965   0.00   0.00   2.09  0.72  0.52  0.85   6.2  0.74  0.34  0.65
   15 103    26    26  11.9 12.07   2.7   4.7  0.00  0.52   4.2   2.8   0.0   0.0   0.00   0.07   0.00 .0136 .0013 1.654 4.376 0.924   0.00   0.00   2.01  0.70  0.50  0.84   6.2  0.74  0.33  0.40
   15 104    27    27  12.1 12.17   2.8   4.8  0.00  0.55   4.2   2.8   0.0   0.0   0.00   0.07   0.00 .0276 .0015 1.641 4.338 0.919   0.00   0.00   1.93  0.70  0.50  0.84   6.2  0.74  0.28  0.28
   15 105    28    28  14.4 12.29   2.8   4.8  0.00  0.58   4.2   2.8   0.0   0.0   0.00   0.07   0.00 .0418 .0019 1.629 4.278 0.895   0.00   0.00   1.85  0.69  0.50  0.83   6.1  0.74  0.19  0.28
   15 106    29    29  15.7 12.42   2.9   4.9  0.00  0.61   4.2   2.8   0.0   0.0   0.00   0.07   0.00 .0562 .0023 1.619 4.171 0.849   0.00   0.00   1.78  0.68  0.48  0.83   6.1  0.74  0.13  0.34
   15 107    30    30  10.9 12.51   3.1   5.1  0.00  0.66   4.4   2.9   0.0   0.0   0.00   0.07   0.00 .0709 .0026 1.627 4.271 0.939   0.00   0.00   1.78  0.70  0.54  0.83   6.1  0.74  0.74  0.31
   15 108    31    31   5.5 12.56   3.3   5.3  0.00  0.74   4.5   3.0   0.0   0.0   0.00   0.00   0.00 .0709 .0028 1.670 4.389 1.014   0.00   0.00   1.71  0.72  0.58  0.86   6.1  0.74  2.00  0.20
   15 109    32    32   6.4 12.61   3.6   5.6  0.00  0.84   4.7   3.2   0.0   0.0   0.00  -0.00   0.00 .0709 .0030 1.710 4.507 1.091   0.00   0.00   1.65  0.74  0.63  0.88   6.0  0.73  2.00  0.31
   15 110    33    33   8.1 12.68   4.0   6.0  0.00  0.95   5.0   3.4   0.0   0.0   0.00  -0.00   0.00 .0709 .0033 1.745 4.635 1.181   0.00   0.00   1.61  0.76  0.69  0.90   6.0  0.73  2.00  0.41
   15 111    34    34  10.7 12.77   4.6   6.5  0.00  1.08   5.5   3.6   0.0   0.0   0.00  -0.00   0.00 .0709 .0037 1.775 4.776 1.280   0.00   0.00   1.60  0.79  0.76  0.91   6.0  0.73  2.00  0.56
   15 112    35    35  11.2 12.86   5.2   7.1  0.00  1.21   5.9   4.0   0.0   0.0   0.00  -0.00   0.00 .0709 .0042 1.800 4.904 1.357   0.00   0.00   1.58  0.81  0.81  0.93   6.0  0.73  2.00  0.59
   15 113    36    36   6.1 12.91   5.5   7.5  0.00  1.33   6.1   4.1   0.0   0.0   0.00  -0.00   0.00 .0709 .0045 1.818 4.980 1.388   0.00   0.00   1.52  0.83  0.84  0.94   6.0  0.73  2.00  0.32
   15 114    37    37   8.8 12.99   6.0   7.9  0.00  1.49   6.5   4.3   0.0   0.0   0.00  -0.00   0.00 .0709 .0049 1.836 5.067 1.427   0.00   0.00   1.46  0.84  0.87  0.95   5.9  0.73  1.49  0.49
   15 115    38    38  11.4 13.08   6.6   8.6  0.00  1.63   6.9   4.6   0.0   0.0   0.00  -0.00   0.00 .0709 .0056 1.839 5.139 1.452   0.00   0.00   1.45  0.86  0.89  0.95   5.9  0.73  0.94  0.65
   15 116    39    39  15.1 13.21   7.4   9.4  0.00  1.75   7.6   5.1   0.1   0.0   0.00  -0.00   0.00 .0709 .0066 1.851 5.239 1.490   0.00   0.00   1.49  0.88  0.93  0.96   5.9  0.73  1.01  0.82
   15 117    40    40  14.5 13.33   8.3  10.2  0.00  1.92   8.3   5.5   0.1   0.0   0.00  -0.00   0.00 .0709 .0076 1.862 5.320 1.511   0.00   0.00   1.49  0.90  0.96  0.96   5.8  0.72  1.36  0.85
   15 118    41    41   8.3 13.40   8.8  10.7  0.00  2.05   8.6   5.7   0.1   0.0   0.00  -0.00   0.00 .0709 .0082 1.870 5.369 1.518   0.00   0.00   1.47  0.91  0.98  0.97   5.8  0.72  2.00  0.48
   15 119    42    42   7.0 13.45   9.2  11.1  0.00  2.22   8.9   5.9   0.1   0.0   0.00  -0.00   0.00 .0709 .0087 1.878 5.407 1.522   0.00   0.00   1.40  0.92  0.99  0.97   5.8  0.72  2.00  0.42
   15 120    43    43  10.4 13.54   9.8  11.8  0.00  2.37   9.4   6.3   0.1   0.0   0.00  -0.00   0.00 .0709 .0096 1.884 5.452 1.519   0.00   0.00   1.39  0.93  1.00  0.98   5.7  0.72  2.00  0.66
   15 121    44    44   8.6 13.61  10.3  12.2  0.00  2.44   9.8   6.5   0.1   0.0   0.00   0.00   0.00 .0709 .0104 1.888 5.486 1.502   0.00   0.00   1.41  0.94  1.00  0.98   5.7  0.72  2.00  0.45
   15 122    45    45  10.5 13.70  10.9  12.9  0.00  2.57  10.3   6.8   0.1   0.0   0.00   0.00   0.00 .0709 .0114 1.892 5.519 1.481   0.00   0.00   1.41  0.95  1.00  0.98   5.7  0.72  2.00  0.64
   15 123    46    46  13.2 13.81  11.7  13.6  0.00  2.70  10.9   7.3   0.1   0.0   0.00   0.00   0.00 .0709 .0127 1.896 5.550 1.455   0.00   0.00   1.42  0.96  1.00  0.98   5.6  0.72  2.00  0.77
   15 124    47    47  17.5 13.96  12.7  14.6  0.00  2.85  11.8   7.8   0.1   0.0   0.00   0.00   0.00 .0709 .0145 1.899 5.578 1.421   0.00   0.00   1.45  0.97  1.00  0.99   5.6  0.72  2.00  0.98
   15 125    48    48  19.4 14.12  13.9  15.8  0.00  3.07  12.8   8.5   0.1   0.0   0.00   0.00   0.00 .0709 .0165 1.903 5.600 1.382   0.00   0.00   1.45  0.98  1.00  0.99   5.5  0.71  2.00  1.21
   15 126    49    49  11.6 14.21  14.7  16.6  0.00  3.22  13.4   8.7   0.2   0.0   0.00   0.20   0.00 0.100 .0179 1.905 5.612 1.359   0.00   0.00   1.44  0.99  1.00  0.99   5.5  0.71  2.00  0.78
   15 127    50    50  13.0 14.32  15.4  17.3  0.00  3.43  13.8   9.0   0.2   0.0   0.00   0.22   0.00 0.133 .0195 1.906 5.620 1.333   0.00   0.00   1.40  0.99  1.00  0.99   5.5  0.71  2.00  0.71
   15 128    51    51  15.5 14.45  16.2  18.1  0.00  3.67  14.4   9.3   0.2   0.0   0.00   0.27   0.00 0.172 .0214 1.908 5.625 1.302   0.00   0.00   1.36  1.00  1.00  1.00   5.4  0.71  2.00  0.85
   15 129    52    52  14.2 14.57  16.9  18.7  0.00  3.85  14.9   9.7   0.2   0.0   0.00   0.25   0.00 0.208 .0234 1.909 5.600 1.273   0.00   0.00   1.33  1.00  1.00  1.00   5.4  0.71  2.00  0.67
   15 130    53    53  13.2 14.68  17.5  19.3  0.00  4.09  15.2   9.9   0.2   0.0   0.00   0.23   0.00 0.241 .0253 1.909 5.571 1.246   0.00   0.00   1.28  1.00  1.00  1.00   5.3  0.70  2.00  0.63
   15 131    54    54  13.7 14.79  18.3  20.0  0.00  4.37  15.6  10.2   0.2   0.0   0.00   0.24   0.00 0.276 .0274 1.907 5.540 1.218   0.00   0.00   1.22  1.00  1.00  1.00   5.3  0.70  2.00  0.74
   15 132    55    55  18.0 14.94  19.3  21.0  0.00  4.68  16.3  10.6   0.3   0.0   0.00   0.19   0.00 0.303 .0303 1.904 5.499 1.181   0.00   0.00   1.18  1.00  1.00  1.00   5.2  0.70  2.00  1.02
   15 133    56    56  17.8 15.09  20.6  22.3  0.00  4.89  17.4  11.5   0.3   0.0   0.00   0.00   0.00 0.303 .0334 1.902 5.459 1.145   0.00   0.00   1.20  1.00  1.00  1.00   5.1  0.70  1.55  1.34
   15 134    57    57  15.0 15.22  22.2  23.8  0.00  5.09  18.7  12.1   0.3   0.0   0.00   0.33   0.00 0.351 .0361 1.899 5.425 1.113   0.00   0.00   1.23  1.00  1.00  1.00   5.1  0.69  1.90  1.57
   15 135    58    58  11.4 15.31  23.2  24.8  0.00  5.31  19.4  12.6   0.4   0.0   0.00   0.25   0.00 0.389 .0383 1.897 5.398 1.090   0.00   0.00   1.22  1.00  1.00  1.00   5.0  0.69  2.00  0.95
   15 136    59    59  12.8 15.42  24.5  26.0  0.00  5.61  20.4  13.2   0.4   0.0   0.00   0.28   0.00 0.430 .0408 1.895 5.369 1.063   0.00   0.00   1.20  1.00  1.00  1.00   5.0  0.69  1.77  1.32
   15 137    60    60  14.1 15.54  25.9  27.4  0.00  5.84  21.5  13.9   0.4   0.0   0.00   0.31   0.00 0.476 .0438 1.893 5.336 1.033   0.00   0.00   1.21  1.00  1.00  1.00   4.9  0.69  1.44  1.38
   15 138    61    61  15.4 15.66  27.5  28.9  0.00  6.18  22.8  14.7   0.5   0.0   0.00   0.33   0.00 0.526 .0471 1.890 5.301 1.001   0.00   0.00   1.20  1.00  1.00  1.00   4.9  0.69  1.14  1.64
   15 139    62    62  13.9 15.78  28.9  30.3  0.00  6.43  23.8  15.4   0.5   0.0   0.00   0.30   0.00 0.571 .0503 1.887 5.248 0.992   0.00   0.00   1.20  1.00  1.00  1.00   4.8  0.68  1.19  1.37
   15 140    63    63   8.4 15.85  29.3  30.7  0.00  6.59  24.1  15.8   0.5   0.0   0.00   0.06   0.00 0.580 .0523 1.885 5.211 0.986   0.00   0.00   1.18  1.00  1.00  1.00   4.8  0.68  2.00  0.45
   15 141    64    64   9.8 15.93  30.4  31.8  0.00  6.81  25.0  16.3   0.6   0.0   0.00   0.06   0.00 0.590 .0547 1.883 5.169 0.980   0.00   0.00   1.18  1.00  1.00  1.00   4.7  0.68  2.00  1.12
   15 142    65    65   9.9 16.01  31.7  33.1  0.00  7.12  26.0  17.0   0.6   0.0   0.00   0.06   0.00 0.600 .0572 1.881 5.126 0.973   0.00   0.00   1.16  1.00  1.00  1.00   4.7  0.68  1.73  1.30
   15 143    66    66  11.7 16.11  33.9  35.3  0.00  7.42  27.9  18.1   0.7   0.0   0.00   0.08   0.00 0.611 .0603 1.878 5.076 0.965   0.00   0.00   1.18  1.00  1.00  1.00   4.6  0.67  1.00  2.19
   15 144    67    67  12.1 16.21  36.1  37.4  0.00  7.67  29.7  19.3   0.8   0.0   0.00   0.08   0.00 0.624 .0637 1.875 5.023 0.957   0.00   0.00   1.21  1.00  1.00  1.00   4.5  0.67  1.06  2.13
   15 145    68    68  14.6 30.15  37.6  39.0  0.00  7.90  31.1  20.2   0.8   0.0   0.00   0.09   0.00 0.638 .0679 1.856 4.884 0.918   0.00   0.00   1.20  0.98  0.97  0.99   4.4  0.67  0.62  2.56
   15 146    69    69  11.6 30.67  39.3  40.6  0.00  8.11  32.5  21.1   0.9   0.0   0.00   0.07   0.00 0.650 .0713 1.841 4.816 0.897   0.00   0.00   1.21  0.98  0.95  0.99   4.4  0.66  0.74  2.28
   15 147    70    70   9.2 31.08  40.6  41.9  0.00  8.36  33.5  21.8   1.0   0.0   0.00   0.06   0.00 0.659 .0741 1.824 4.763 0.879   0.00   0.00   1.19  0.98  0.94  0.98   4.3  0.66  0.71  1.82
   15 148    71    71  11.9 31.61  41.8  43.0  0.00  8.69  34.3  22.3   1.0   0.0   0.00   0.07   0.00 0.671 .0779 1.803 4.612 0.822   0.00   0.00   1.15  0.96  0.89  0.97   4.2  0.66  0.46  2.54
   15 149    72    72  15.6 32.30  42.8  44.1  0.00  9.01  35.1  22.7   1.1   0.0   0.00   0.09   0.00 0.687 .0832 1.784 4.402 0.752   0.00   0.00   1.11  0.93  0.82  0.96   4.1  0.65  0.34  3.11
   15 150    73    73  14.9 32.97  43.6  44.8  0.00  9.22  35.6  23.0   1.1   0.0   0.00   0.08   0.00 0.702 .0884 1.772 4.223 0.710   0.00   0.00   1.09  0.90  0.78  0.95   4.1  0.65  0.29  2.73
   15 151    74    74  15.4 33.65  44.3  45.5  0.00  9.49  36.1  23.3   1.2   0.0   0.00   0.08   0.00 0.718 .0940 1.758 4.050 0.658   0.00   0.00   1.05  0.88  0.74  0.95   4.0  0.65  0.25  2.89
   15 152    75    75  19.0 34.50  45.1  46.3  0.00  9.79  36.5  23.6   1.2   0.0   0.00   0.10   0.00 0.737 0.101 1.744 3.743 0.603   0.00   0.00   1.02  0.83  0.68  0.94   3.9  0.64  0.17  4.74
   15 153    76    76  19.8 35.37  45.9  47.1  0.00 10.05  37.0  23.9   1.2   0.0   0.00   0.09   0.00 0.756 0.109 1.732 3.483 0.560   0.00   0.00   1.00  0.78  0.64  0.94   3.8  0.64  0.16  4.78
   15 154    77    77  20.5 36.28  46.5  47.6  0.00 10.34  37.3  24.1   1.3   0.0   0.00   0.09   0.00 0.777 0.117 1.720 3.261 0.515   0.00   0.00   0.97  0.75  0.60  0.93   3.7  0.64  0.13  4.68
   15 155    78    78  19.7 37.16  47.0  48.1  0.00 10.61  37.5  24.2   1.3   0.0   0.00   0.08   0.00 0.797 0.125 1.709 3.079 0.478   0.00   0.00   0.94  0.72  0.57  0.93   3.6  0.63  0.12  4.46
   15 156    79    79  21.8 38.12  47.6  48.6  0.00 10.85  37.8  24.4   1.3   0.0   0.00   0.08   0.00 0.818 0.134 1.699 2.931 0.449   0.00   0.00   0.92  0.70  0.54  0.93   3.6  0.63  0.13  4.25
   15 157    80    80  21.8 39.09  48.0  49.1  0.00 11.12  38.0  24.5   1.3   0.0   0.00   0.07   0.00 0.840 0.144 1.689 2.793 0.417   0.00   0.00   0.89  0.68  0.51  0.93   3.5  0.62  0.11  4.32
   15 158    81    81  21.5 40.04  50.4  51.4  0.00 11.33  40.0  25.8   1.4   0.0   0.00   0.07   0.00 0.861 0.153 1.682 2.732 0.419   0.00   0.00   0.91  0.68  0.52  0.92   3.4  0.62  0.41  5.65
   15 159    82    82  16.1 40.71  51.1  52.1  0.00 11.51  40.5  25.9   1.6   0.0   0.00   0.20   0.06 0.861 0.161 1.676 2.762 0.421   0.00   0.00   0.91  0.70  0.54  0.92   3.3  0.61  0.47  1.49
   15 160    83    83  12.3 41.23  52.1  53.1  0.00 11.69  41.4  26.3   1.8   0.0   0.00   0.15   0.11 0.861 0.167 1.684 2.820 0.458   0.00   0.00   0.91  0.73  0.59  0.93   3.2  0.61  2.00  1.04
   15 161    84    84  14.7 41.84  53.3  54.3  0.00 11.96  42.4  26.7   2.2   0.0   0.00   0.19   0.16 0.861 0.173 1.693 2.874 0.502   0.00   0.00   0.91  0.75  0.66  0.94   3.1  0.60  2.00  1.24
   15 162    85    85  18.3 42.60  54.5  55.5  0.00 12.25  43.3  26.9   2.6   0.0   0.00   0.24   0.23 0.861 0.182 1.702 2.922 0.539   0.00   0.00   0.91  0.78  0.72  0.94   3.0  0.60  2.00  1.18
   15 163    86    86  20.9 43.47  55.8  56.8  0.00 12.64  44.1  27.1   3.2   0.0   0.00   0.28   0.31 0.861 0.192 1.710 2.964 0.573   0.00   0.00   0.90  0.80  0.78  0.95   2.8  0.59  2.00  1.29
   15 164    87    87  20.1 44.31  56.8  57.8  0.00 12.95  44.8  27.2   3.6   0.0   0.00   0.28   0.39 0.861 0.202 1.717 3.000 0.596   0.00   0.00   0.89  0.83  0.83  0.95   2.7  0.58  2.00  1.00
   15 165    88    88  20.1 45.15  57.7  58.6  0.00 13.25  45.4  27.2   4.1   0.0   0.00   0.28   0.46 0.861 0.213 1.723 3.031 0.611   0.00   0.00   0.87  0.86  0.88  0.96   2.6  0.57  2.00  0.89
   15 166    89    89  15.1 45.78  58.2  59.1  0.00 13.42  45.7  27.2   4.3   0.0   0.00   0.21   0.52 0.861 0.220 1.727 3.056 0.619   0.00   0.00   0.86  0.88  0.90  0.96   2.5  0.57  2.00  0.50
   15 167    90    90  15.2 46.41  58.9  59.9  0.00 13.67  46.2  27.2   4.8   0.0   0.00   0.22   0.57 0.861 0.228 1.732 3.077 0.627   0.00   0.00   0.85  0.90  0.93  0.97   2.4  0.56  2.00  0.73
   15 168    91    91  14.8 47.03  59.7  60.6  0.00 13.94  46.7  27.2   5.2   0.0   0.00   0.21   0.63 0.861 0.236 1.736 3.095 0.633   0.00   0.00   0.83  0.92  0.96  0.97   2.3  0.56  2.00  0.74
   15 169    92    92  13.2 47.58  60.3  61.2  0.00 14.19  47.0  27.2   5.6   0.0   0.00   0.19   0.67 0.861 0.243 1.739 3.108 0.636   0.00   0.00   0.82  0.94  0.98  0.98   2.2  0.55  2.00  0.63
   15 170    93    93  13.2 48.13  60.7  61.7  0.00 14.37  47.3  27.1   5.9   0.0   0.00   0.19   0.72 0.861 0.250 1.742 3.119 0.637   0.00   0.00   0.81  0.95  1.00  0.98   2.2  0.55  2.00  0.45
   15 171    94    94  12.2 48.64  61.2  62.1  0.00 14.57  47.5  27.0   6.3   0.0   0.00   0.18   0.76 0.861 0.257 1.745 3.126 0.627   0.00   0.00   0.79  0.97  1.00  0.98   2.1  0.54  2.00  0.46
   15 172    95    95  13.6 49.20  61.6  62.5  0.00 14.80  47.7  26.9   6.6   0.0   0.00   0.20   0.81 0.861 0.265 1.747 3.131 0.616   0.00   0.00   0.77  0.99  1.00  0.98   2.0  0.54  2.00  0.44
   15 173    96    96  16.2 49.88  62.0  62.9  0.00 15.02  47.9  26.7   6.9   0.0   0.00   0.24   0.87 0.861 0.274 1.749 3.111 0.602   0.00   0.00   0.75  1.00  1.00  0.99   1.9  0.53  2.00  0.37
   15 174    97    97  13.1 51.70  62.0  62.9  0.00 15.21  47.7  26.4   7.2   0.0   0.00   0.28   0.92 0.861 0.281 1.751 3.083 0.596   0.00   0.00   0.73  1.00  1.00  0.99   1.9  0.53  2.00  0.00
