*GHG emissions output file

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 199   123     6387     5250     0.71     0.00     1013      427     0.11     0.00     1566       53        0     1618
   15 200   124     6570     5438     0.63     0.00     1020      432     0.11     0.00     1586       53        0     1639
   15 201   125     6652     5500     0.58     0.00     1027      438     0.11     0.00     1606       53        0     1659
   15 202   126     6581     5531     0.54     0.00     1033      443     0.11     0.00     1626       54        0     1680
   15 203   127     6533     5563     0.51     0.00     1040      449     0.11     0.00     1647       54        0     1700
   15 204   128     6398     5500     0.48     0.00     1046      454     0.12     0.00     1667       54        0     1721
   15 205   129     6588     5531     0.43     0.00     1053      460     0.12     0.00     1687       54        0     1741
   15 206   130     6427     5438     0.42     0.00     1059      465     0.12     0.00     1707       54        0     1761
   15 207   131     6075     5188     0.41     0.00     1065      470     0.12     0.00     1726       55        0     1781
   15 208   132     5635     4750     0.39     0.00     1071      475     0.12     0.00     1743       55        0     1798
   15 209   133     5839     4563     0.34     0.00     1077      480     0.12     0.00     1760       55        0     1815
   15 210   134     5167     4219     0.36     0.00     1082      484     0.12     0.00     1776       55        0     1831
   15 211   135     4700     3844     0.36     0.00     1087      488     0.12     0.00     1790       55        0     1845
   15 212   136     4244     3563     0.36     0.00     1091      491     0.12     0.00     1803       55        0     1858
   15 213   137     4210     3594     0.36     0.00     1095      495     0.12     0.00     1816       56        0     1872
   15 214   138     4044     3438     0.36     0.00     1099      498     0.12     0.00     1829       56        0     1885
   15 215   139     4086     3563     0.36     0.00     1103      502     0.12     0.00     1842       56        0     1898
   15 216   140     4304     3750     0.36     0.00     1107      506     0.12     0.00     1856       56        0     1912
   15 217   141     4655     4094     0.35     0.00     1112      510     0.12     0.00     1871       56        0     1927
   15 218   142     4888     4344     0.35     0.00     1117      514     0.12     0.00     1886       56        0     1943
   15 219   143     5188     4656     0.35     0.00     1122      519     0.12     0.00     1904       57        0     1960
   15 220   144     5437     4906     0.35     0.00     1128      524     0.12     0.00     1922       57        0     1978
   15 221   145     6162     5313     0.33     0.00     1134      529     0.12     0.00     1941       57        0     1998

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   5        : 5                         CSCER048 TUDU1501    5
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  5   : 5                         CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11159     1531     0.02     0.00       11        2     0.00     0.00        6        0        0        6
   15 078     2     9743     1438     0.03     0.00       21        3     0.00     0.00       11        0        0       11
   15 079     3     7775     1219     0.05     0.00       29        4     0.00     0.00       15        0        0       15
   15 080     4     5561      938     0.06     0.00       34        5     0.00     0.00       19        0        0       19
   15 081     5     3593      594     0.07     0.00       38        6     0.00     0.00       21        0        0       21
   15 082     6     1161      250     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 083     7      107       63     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 084     8      114       31     0.09     0.00       39        6     0.00     0.00       22        0        0       22
   15 085     9      840      219     0.10     0.00       40        6     0.00     0.00       23        0        0       23
   15 086    10     1301      281     0.10     0.00       41        7     0.00     0.00       24        0        0       24
   15 087    11     2105      406     0.11     0.00       43        7     0.00     0.00       26        0        0       26
   15 088    12     3321      625     0.11     0.00       47        8     0.00     0.00       28        0        0       28
   15 089    13     4401      844     0.12     0.00       51        8     0.00     0.00       31        0        0       31
   15 090    14     3857      625     0.08     0.00       55        9     0.00     0.00       33        1        0       34
   15 091    15     4268      750     0.07     0.00       59       10     0.00     0.00       36        1        0       37
   15 092    16     3082      563     0.06     0.00       62       10     0.00     0.00       38        1        0       39
   15 093    17     1889      406     0.05     0.00       64       11     0.00     0.00       40        1        0       40
   15 094    18      139       31     0.12     0.00       64       11     0.00     0.00       40        1        0       40
   15 095    19       28       31     0.07     0.00       64       11     0.00     0.00       40        1        0       40
   15 096    20        0        0     0.14     0.00       64       11     0.00     0.00       40        1        0       41
   15 097    21        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 098    22        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 099    23        0        0     0.83     0.00       64       11     0.00     0.00       40        1        0       41
   15 100    24       68       31     1.41     0.00       65       11     0.00     0.00       40        2        0       42
   15 101    25     2676      531     1.96     0.00       67       11     0.01     0.00       42        3        0       45
   15 102    26     5803     1156     2.49     0.00       73       13     0.01     0.00       46        4        0       50
   15 103    27     8617     1813     2.97     0.00       82       14     0.01     0.00       53        5        0       58
   15 104    28     9981     2188     3.25     0.00       92       17     0.01     0.00       61        7        0       68
   15 105    29    10258     2375     3.36     0.00      102       19     0.02     0.00       70        9        0       78
   15 106    30    10853     2625     3.36     0.00      113       22     0.02     0.00       79       10        0       89
   15 107    31    11686     3031     3.28     0.00      124       25     0.02     0.00       90       12        0      102
   15 108    32    14064     2500     1.03     0.00      138       27     0.03     0.00       99       12        0      112
   15 109    33    12350     2000     2.37     0.00      151       29     0.03     0.00      107       13        0      120
   15 110    34    10269     1656     2.99     0.00      161       31     0.03     0.00      113       15        0      127
   15 111    35     7653     1375     2.79     0.00      169       32     0.03     0.00      118       16        0      134
   15 112    36     5645     1156     2.58     0.00      174       33     0.04     0.00      122       17        0      139
   15 113    37     5531     1188     2.41     0.00      180       34     0.04     0.00      127       18        0      145
   15 114    38     5526     1250     2.24     0.00      185       36     0.04     0.00      131       19        0      150
   15 115    39     6024     1469     2.06     0.00      191       37     0.04     0.00      136       20        0      157
   15 116    40     6985     1750     1.83     0.00      198       39     0.05     0.00      143       21        0      164
   15 117    41     8227     2063     1.66     0.00      207       41     0.05     0.00      150       22        0      172
   15 118    42    10008     2250     1.49     0.00      217       43     0.05     0.00      159       23        0      181
   15 119    43    10872     2344     0.70     0.00      228       46     0.05     0.00      167       23        0      190
   15 120    44    10463     2188     1.30     0.00      238       48     0.05     0.00      175       24        0      199
   15 121    45     9902     2188     1.25     0.00      248       50     0.05     0.00      183       24        0      208
   15 122    46     7168     1906     0.43     0.00      255       52     0.05     0.00      190       24        0      215
   15 123    47     6195     1500     0.68     0.00      261       53     0.05     0.00      196       25        0      221
   15 124    48     7385     2000     0.42     0.00      269       55     0.05     0.00      203       25        0      228
   15 125    49    11112     2594     0.86     0.00      280       58     0.05     0.00      213       25        0      238
   15 126    50    13897     3281     1.26     0.00      294       61     0.06     0.00      225       26        0      251
   15 127    51    13345     3875     1.01     0.00      307       65     0.06     0.00      239       26        0      265
   15 128    52    14964     3844     2.66     0.00      322       69     0.06     0.00      253       28        0      281
   15 129    53    15595     4063     3.45     0.00      338       73     0.06     0.00      268       29        0      297
   15 130    54    14483     3844     2.82     0.00      352       77     0.07     0.00      282       30        0      313
   15 131    55    12364     3469     3.99     0.00      364       80     0.07     0.00      295       32        0      327
   15 132    56    12290     3844     4.06     0.00      377       84     0.07     0.00      309       34        0      343
   15 133    57    12792     4344     4.12     0.00      389       89     0.08     0.00      325       36        0      361
   15 134    58    14233     4469     3.83     0.00      404       93     0.08     0.00      341       38        0      379
   15 135    59    14073     4625     3.87     0.00      418       98     0.09     0.00      358       40        0      398
   15 136    60    13069     4594     3.74     0.00      431      102     0.09     0.00      375       42        0      417
   15 137    61    12110     4656     3.61     0.00      443      107     0.09     0.00      392       43        0      435
   15 138    62    10832     4281     3.43     0.00      454      111     0.10     0.00      408       45        0      453
   15 139    63     9661     4094     3.33     0.00      463      115     0.10     0.00      423       46        0      469
   15 140    64    10938     3938     1.31     0.00      474      119     0.10     0.00      437       47        0      484
   15 141    65     9644     3813     1.08     0.00      484      123     0.10     0.00      451       48        0      499
   15 142    66     9154     3438     1.79     0.00      493      126     0.10     0.00      464       48        0      512
   15 143    67     8423     3000     2.83     0.00      502      129     0.11     0.00      475       50        0      525
   15 144    68     7404     2719     2.13     0.00      509      132     0.11     0.00      485       51        0      536
   15 145    69     6962     2563     2.27     0.00      516      135     0.11     0.00      494       52        0      546
   15 146    70     8397     3125     2.36     0.00      524      138     0.11     0.00      506       53        0      559
   15 147    71     8583     3375     2.17     0.00      533      141     0.12     0.00      518       54        0      572
   15 148    72     8159     3438     1.99     0.00      541      145     0.12     0.00      531       55        0      586
   15 149    73     7806     3469     1.85     0.00      549      148     0.12     0.00      544       56        0      599
   15 150    74     8056     3844     1.75     0.00      557      152     0.12     0.00      558       56        0      614
   15 151    75     7798     3844     1.61     0.00      565      156     0.12     0.00      572       57        0      629
   15 152    76     8087     4156     1.48     0.00      573      160     0.12     0.00      587       58        0      645
   15 153    77     9272     4969     3.10     0.00      582      165     0.13     0.00      605       59        0      665
   15 154    78     9868     5563     4.24     0.00      592      171     0.13     0.00      626       61        0      687
   15 155    79     9947     5781     4.91     0.00      602      176     0.14     0.00      647       64        0      711
   15 156    80    10045     6000     5.22     0.00      612      182     0.14     0.00      669       66        0      735
   15 157    81    10303     6344     5.30     0.00      622      189     0.15     0.00      692       69        0      761
   15 158    82    11180     6469     5.17     0.00      633      195     0.15     0.00      716       71        0      787
   15 159    83    10409     6406     5.33     0.00      644      202     0.16     0.00      740       74        0      813
   15 160    84    13142     6438     1.51     0.00      657      208     0.16     0.00      763       74        0      837
   15 161    85    12468     5875     2.83     0.00      670      214     0.16     0.00      785       76        0      860
   15 162    86    11153     5250     4.37     0.00      681      219     0.17     0.00      804       78        0      882
   15 163    87     9804     5000     3.89     0.00      690      224     0.17     0.00      822       79        0      902
   15 164    88     8545     4750     3.60     0.00      699      229     0.17     0.00      840       81        0      921
   15 165    89     9765     5063     2.11     0.00      709      234     0.18     0.00      858       82        0      940
   15 166    90    12584     6219     1.51     0.00      721      240     0.18     0.00      881       83        0      964
   15 167    91    13074     6813     1.01     0.00      734      247     0.18     0.00      906       83        0      989
   15 168    92    13481     6656     2.14     0.00      748      254     0.18     0.00      931       84        0     1015
   15 169    93    12223     6063     2.21     0.00      760      260     0.18     0.00      953       85        0     1038
   15 170    94    10543     5500     0.98     0.00      771      265     0.18     0.00      973       86        0     1059
   15 171    95     9480     4750     2.20     0.00      780      270     0.19     0.00      990       87        0     1077
   15 172    96     8966     4500     2.82     0.00      789      274     0.19     0.00     1007       88        0     1095
   15 173    97     8450     4438     2.78     0.00      798      279     0.19     0.00     1023       89        0     1113
   15 174    98     8575     4563     1.17     0.00      806      283     0.19     0.00     1040       90        0     1130
   15 175    99     8564     4531     1.51     0.00      815      288     0.19     0.00     1057       91        0     1147
   15 176   100     8859     4688     2.72     0.00      824      293     0.20     0.00     1074       92        0     1166
   15 177   101     8844     4969     2.49     0.00      832      298     0.20     0.00     1092       93        0     1185
   15 178   102     8898     5250     2.31     0.00      841      303     0.20     0.00     1111       94        0     1206
   15 179   103     8934     5438     2.10     0.00      850      308     0.20     0.00     1131       95        0     1226
   15 180   104     9173     5813     1.95     0.00      859      314     0.21     0.00     1153       96        0     1249
   15 181   105     9257     6063     1.77     0.00      869      320     0.21     0.00     1175       97        0     1272
   15 182   106     9363     6438     1.60     0.00      878      327     0.21     0.00     1198       98        0     1296
   15 183   107     9237     6500     1.44     0.00      887      333     0.21     0.00     1222       98        0     1321
   15 184   108     9057     6500     1.30     0.00      896      340     0.21     0.00     1246       99        0     1345
   15 185   109     8964     6625     1.17     0.00      905      346     0.21     0.00     1271       99        0     1370
   15 186   110     8904     6688     1.05     0.00      914      353     0.21     0.00     1295      100        0     1395
   15 187   111     8784     6750     0.95     0.00      923      360     0.21     0.00     1320      100        0     1420
   15 188   112     8799     6750     0.84     0.00      932      366     0.22     0.00     1345      101        0     1445
   15 189   113    10089     7188     0.68     0.00      942      374     0.22     0.00     1371      101        0     1472
   15 190   114    10498     6938     0.63     0.00      952      381     0.22     0.00     1396      101        0     1498
   15 191   115     8595     6094     0.61     0.00      961      387     0.22     0.00     1419      102        0     1521
   15 192   116     6771     5094     0.62     0.00      968      392     0.22     0.00     1437      102        0     1539
   15 193   117     6106     4688     0.58     0.00      974      396     0.22     0.00     1455      102        0     1557
   15 194   118     5496     4313     0.55     0.00      979      401     0.22     0.00     1471      103        0     1573
   15 195   119     5571     4344     0.50     0.00      985      405     0.22     0.00     1486      103        0     1589
   15 196   120     5908     4688     0.48     0.00      991      410     0.22     0.00     1504      103        0     1607
   15 197   121     6224     5000     0.47     0.00      997      415     0.22     0.00     1522      103        0     1625
   15 198   122     6320     5125     0.45     0.00     1003      420     0.22     0.00     1541      103        0     1644
   15 199   123     6432     5313     0.44     0.00     1010      425     0.22     0.00     1560      104        0     1664
   15 200   124     6616     5500     0.42     0.00     1016      431     0.22     0.00     1581      104        0     1684
   15 201   125     6690     5531     0.40     0.00     1023      436     0.22     0.00     1601      104        0     1705
   15 202   126     6612     5594     0.40     0.00     1030      442     0.22     0.00     1621      104        0     1726
   15 203   127     6559     5594     0.39     0.00     1036      447     0.22     0.00     1642      104        0     1746
   15 204   128     6423     5531     0.38     0.00     1043      453     0.22     0.00     1662      105        0     1767
   15 205   129     6642     5563     0.36     0.00     1049      458     0.22     0.00     1683      105        0     1787
   15 206   130     6483     5531     0.36     0.00     1056      464     0.22     0.00     1703      105        0     1808
   15 207   131     6128     5188     0.36     0.00     1062      469     0.22     0.00     1722      105        0     1827
   15 208   132     5683     4781     0.35     0.00     1068      474     0.22     0.00     1739      105        0     1845
   15 209   133     5886     4594     0.32     0.00     1074      479     0.23     0.00     1756      105        0     1862
   15 210   134     5185     4281     0.34     0.00     1079      483     0.23     0.00     1772      106        0     1878
   15 211   135     4726     3844     0.34     0.00     1083      487     0.23     0.00     1786      106        0     1892
   15 212   136     4271     3594     0.35     0.00     1088      490     0.23     0.00     1799      106        0     1905
   15 213   137     4238     3594     0.35     0.00     1092      494     0.23     0.00     1813      106        0     1919
   15 214   138     4071     3500     0.35     0.00     1096      497     0.23     0.00     1825      106        0     1932
   15 215   139     4114     3563     0.35     0.00     1100      501     0.23     0.00     1838      106        0     1945
   15 216   140     4335     3781     0.35     0.00     1104      505     0.23     0.00     1852      107        0     1959
   15 217   141     4689     4125     0.35     0.00     1109      509     0.23     0.00     1867      107        0     1974
   15 218   142     4924     4375     0.35     0.00     1114      513     0.23     0.00     1884      107        0     1990
   15 219   143     5227     4688     0.35     0.00     1119      518     0.23     0.00     1901      107        0     2008
   15 220   144     5491     4969     0.35     0.00     1125      523     0.23     0.00     1919      107        0     2026
   15 221   145     6227     5375     0.32     0.00     1131      528     0.23     0.00     1939      107        0     2046

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   6        : 6                         CSCER048 TUDU1501    6
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  6   : 6                         CSCER048
  
!               |---------- Daily (g/ha) ----------|------- Cumulative (kg/ha) --------|---- Cum CO2-equiv kg[CO2eq]/ha ---|
!               Soil CO2  Net CO2      N2O      CH4 Soil CO2  Net CO2      N2O      CH4  Net CO2      N2O      CH4    Total
!                g[C]/ha  g[C]/ha  g[N]/ha  g[C]/ha kg[C]/ha kg[C]/ha kg[N]/ha kg[C]/ha    CO2eq    CO2eq    CO2eq    CO2eq
@YEAR DOY   DAS   CO2GED   CO2END   N2OGED   CH4GED    CO2EC   CO2ENC    N2OEC    CH4EC    CCEQC    NCEQC    MCEQC    TCEQC
   15 077     1    11159     1531     0.02     0.00       11        2     0.00     0.00        6        0        0        6
   15 078     2     9743     1438     0.03     0.00       21        3     0.00     0.00       11        0        0       11
   15 079     3     7775     1219     0.05     0.00       29        4     0.00     0.00       15        0        0       15
   15 080     4     5561      938     0.06     0.00       34        5     0.00     0.00       19        0        0       19
   15 081     5     3593      594     0.07     0.00       38        6     0.00     0.00       21        0        0       21
   15 082     6     1161      250     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 083     7      107       63     0.08     0.00       39        6     0.00     0.00       22        0        0       22
   15 084     8      114       31     0.09     0.00       39        6     0.00     0.00       22        0        0       22
   15 085     9      840      219     0.10     0.00       40        6     0.00     0.00       23        0        0       23
   15 086    10     1301      281     0.10     0.00       41        7     0.00     0.00       24        0        0       24
   15 087    11     2105      406     0.11     0.00       43        7     0.00     0.00       26        0        0       26
   15 088    12     3321      625     0.11     0.00       47        8     0.00     0.00       28        0        0       28
   15 089    13     4401      844     0.12     0.00       51        8     0.00     0.00       31        0        0       31
   15 090    14     3857      625     0.08     0.00       55        9     0.00     0.00       33        1        0       34
   15 091    15     4268      750     0.07     0.00       59       10     0.00     0.00       36        1        0       37
   15 092    16     3082      563     0.06     0.00       62       10     0.00     0.00       38        1        0       39
   15 093    17     1889      406     0.05     0.00       64       11     0.00     0.00       40        1        0       40
   15 094    18      139       31     0.12     0.00       64       11     0.00     0.00       40        1        0       40
   15 095    19       28       31     0.07     0.00       64       11     0.00     0.00       40        1        0       40
   15 096    20        0        0     0.14     0.00       64       11     0.00     0.00       40        1        0       41
   15 097    21        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 098    22        0        0     0.17     0.00       64       11     0.00     0.00       40        1        0       41
   15 099    23        0        0     0.40     0.00       64       11     0.00     0.00       40        1        0       41
   15 100    24       68       31     0.63     0.00       65       11     0.00     0.00       40        1        0       41
   15 101    25     2677      531     0.87     0.00       67       11     0.00     0.00       42        2        0       44
   15 102    26     5804     1156     1.12     0.00       73       13     0.00     0.00       46        2        0       48
   15 103    27     8619     1813     1.34     0.00       82       14     0.01     0.00       53        3        0       56
   15 104    28     9982     2188     1.49     0.00       92       17     0.01     0.00       61        4        0       64
   15 105    29    10258     2344     1.55     0.00      102       19     0.01     0.00       69        4        0       74
   15 106    30    10853     2656     1.56     0.00      113       22     0.01     0.00       79        5        0       84
   15 107    31    11686     3000     1.53     0.00      124       25     0.01     0.00       90        6        0       96
   15 108    32    14065     2531     0.48     0.00      138       27     0.01     0.00       99        6        0      105
   15 109    33    12350     2000     1.11     0.00      151       29     0.01     0.00      107        7        0      113
   15 110    34    10267     1656     1.40     0.00      161       31     0.02     0.00      113        7        0      120
   15 111    35     7653     1375     1.31     0.00      169       32     0.02     0.00      118        8        0      126
   15 112    36     5644     1125     1.22     0.00      174       33     0.02     0.00      122        8        0      130
   15 113    37     5531     1219     1.14     0.00      180       34     0.02     0.00      127        9        0      135
   15 114    38     5526     1250     1.07     0.00      185       36     0.02     0.00      131        9        0      141
   15 115    39     6026     1469     0.98     0.00      191       37     0.02     0.00      136       10        0      146
   15 116    40     6990     1719     0.87     0.00      198       39     0.02     0.00      143       10        0      153
   15 117    41     8240     2063     0.79     0.00      207       41     0.02     0.00      150       11        0      161
   15 118    42    10026     2250     0.72     0.00      217       43     0.02     0.00      159       11        0      170
   15 119    43    10900     2344     0.34     0.00      228       46     0.02     0.00      167       11        0      178
   15 120    44    10475     2188     0.64     0.00      238       48     0.02     0.00      175       11        0      187
   15 121    45     9900     2188     0.61     0.00      248       50     0.03     0.00      183       12        0      195
   15 122    46     7167     1906     0.21     0.00      255       52     0.03     0.00      190       12        0      202
   15 123    47     6193     1531     0.33     0.00      261       53     0.03     0.00      196       12        0      208
   15 124    48     7383     1969     0.21     0.00      269       55     0.03     0.00      203       12        0      215
   15 125    49    11108     2594     0.42     0.00      280       58     0.03     0.00      213       12        0      225
   15 126    50    13893     3313     0.50     0.00      294       61     0.03     0.00      225       13        0      237
   15 127    51    13341     3875     0.33     0.00      307       65     0.03     0.00      239       13        0      252
   15 128    52    14958     3844     0.87     0.00      322       69     0.03     0.00      253       13        0      266
   15 129    53    15580     4063     1.15     0.00      338       73     0.03     0.00      268       14        0      282
   15 130    54    14476     3844     0.98     0.00      352       77     0.03     0.00      282       14        0      296
   15 131    55    12354     3469     1.42     0.00      364       80     0.03     0.00      295       15        0      310
   15 132    56    12295     3844     1.48     0.00      377       84     0.03     0.00      309       15        0      324
   15 133    57    12818     4344     1.54     0.00      390       89     0.03     0.00      325       16        0      341
   15 134    58    14260     4438     1.45     0.00      404       93     0.04     0.00      341       17        0      358
   15 135    59    14125     4625     1.51     0.00      418       98     0.04     0.00      358       18        0      376
   15 136    60    13133     4594     1.48     0.00      431      102     0.04     0.00      375       18        0      393
   15 137    61    12202     4625     1.46     0.00      443      107     0.04     0.00      392       19        0      411
   15 138    62    10950     4313     1.41     0.00      454      111     0.04     0.00      408       20        0      427
   15 139    63     9801     4094     1.39     0.00      464      115     0.04     0.00      423       20        0      443
   15 140    64    10802     4000     0.56     0.00      475      119     0.04     0.00      438       21        0      458
   15 141    65     9518     3813     0.45     0.00      484      123     0.04     0.00      452       21        0      472
   15 142    66     9040     3500     0.76     0.00      493      127     0.05     0.00      464       21        0      485
   15 143    67     8326     3031     1.22     0.00      502      130     0.05     0.00      475       22        0      497
   15 144    68     7328     2719     0.94     0.00      509      132     0.05     0.00      485       22        0      508
   15 145    69     6869     2563     1.01     0.00      516      135     0.05     0.00      495       23        0      517
   15 146    70     8254     3188     1.09     0.00      524      138     0.05     0.00      507       23        0      530
   15 147    71     8424     3438     1.02     0.00      533      141     0.05     0.00      519       24        0      543
   15 148    72     7919     3438     0.96     0.00      541      145     0.05     0.00      532       24        0      556
   15 149    73     7610     3469     0.92     0.00      548      148     0.05     0.00      545       24        0      569
   15 150    74     7984     3813     0.88     0.00      556      152     0.05     0.00      559       25        0      583
   15 151    75     7763     3875     0.82     0.00      564      156     0.05     0.00      573       25        0      598
   15 152    76     8107     4188     0.77     0.00      572      160     0.05     0.00      588       26        0      614
   15 153    77     9353     5000     1.49     0.00      581      165     0.06     0.00      606       26        0      633
   15 154    78     9989     5625     2.02     0.00      591      171     0.06     0.00      627       27        0      654
   15 155    79    10074     5875     2.35     0.00      601      177     0.06     0.00      649       28        0      677
   15 156    80    10183     6094     2.51     0.00      612      183     0.06     0.00      671       30        0      701
   15 157    81    10426     6406     2.56     0.00      622      189     0.07     0.00      695       31        0      725
   15 158    82    11336     6531     2.52     0.00      633      196     0.07     0.00      719       32        0      750
   15 159    83    10660     6469     2.59     0.00      644      202     0.07     0.00      742       33        0      775
   15 160    84    13414     6500     0.77     0.00      657      209     0.07     0.00      766       33        0      800
   15 161    85    12639     5844     1.40     0.00      670      215     0.07     0.00      788       34        0      822
   15 162    86    11322     5250     2.15     0.00      681      220     0.08     0.00      807       35        0      842
   15 163    87    10023     5031     1.91     0.00      691      225     0.08     0.00      825       36        0      861
   15 164    88     8750     4813     1.77     0.00      700      230     0.08     0.00      843       37        0      880
   15 165    89    10021     5125     1.06     0.00      710      235     0.08     0.00      862       37        0      899
   15 166    90    12572     6250     0.74     0.00      723      241     0.08     0.00      885       38        0      922
   15 167    91    13051     6813     0.50     0.00      736      248     0.08     0.00      910       38        0      948
   15 168    92    13416     6594     1.04     0.00      749      254     0.08     0.00      934       38        0      972
   15 169    93    12178     6000     1.11     0.00      761      260     0.08     0.00      956       39        0      995
   15 170    94    10491     5469     0.47     0.00      772      266     0.08     0.00      976       39        0     1015
   15 171    95     9485     4781     1.03     0.00      781      271     0.08     0.00      994       40        0     1033
   15 172    96     8963     4531     1.28     0.00      790      275     0.09     0.00     1010       40        0     1050
   15 173    97     8463     4406     1.28     0.00      799      280     0.09     0.00     1026       41        0     1067
   15 174    98     8564     4563     0.53     0.00      807      284     0.09     0.00     1043       41        0     1084
   15 175    99     8552     4594     0.69     0.00      816      289     0.09     0.00     1060       41        0     1101
   15 176   100     8887     4656     1.27     0.00      825      293     0.09     0.00     1077       42        0     1119
   15 177   101     8912     4938     1.18     0.00      834      298     0.09     0.00     1095       43        0     1138
   15 178   102     9009     5250     1.11     0.00      843      304     0.09     0.00     1114       43        0     1157
   15 179   103     9087     5500     1.03     0.00      852      309     0.09     0.00     1135       44        0     1178
   15 180   104     9320     5844     0.98     0.00      861      315     0.09     0.00     1156       44        0     1200
   15 181   105     9476     6125     0.91     0.00      871      321     0.09     0.00     1179       44        0     1223
   15 182   106     9656     6531     0.85     0.00      880      328     0.10     0.00     1202       45        0     1247
   15 183   107     9461     6625     0.79     0.00      890      334     0.10     0.00     1227       45        0     1272
   15 184   108     9308     6656     1.75     0.00      899      341     0.10     0.00     1251       46        0     1297
   15 185   109     9213     6719     2.33     0.00      908      348     0.10     0.00     1276       47        0     1323
   15 186   110     9158     6844     2.40     0.00      917      355     0.10     0.00     1301       48        0     1349
   15 187   111     8987     6844     1.99     0.00      926      361     0.11     0.00     1326       49        0     1375
   15 188   112     8958     6844     1.62     0.00      935      368     0.11     0.00     1351       50        0     1401
   15 189   113    10217     7250     1.22     0.00      946      375     0.11     0.00     1378       50        0     1428
   15 190   114    10610     6938     1.06     0.00      956      382     0.11     0.00     1403       51        0     1454
   15 191   115     8714     6125     0.96     0.00      965      389     0.11     0.00     1426       51        0     1477
   15 192   116     6819     5125     0.93     0.00      972      394     0.11     0.00     1445       52        0     1496
   15 193   117     6136     4719     0.82     0.00      978      398     0.11     0.00     1462       52        0     1514
   15 194   118     5514     4281     0.74     0.00      983      403     0.11     0.00     1478       53        0     1530
   15 195   119     5581     4344     0.64     0.00      989      407     0.11     0.00     1494       53        0     1546
   15 196   120     5911     4656     0.60     0.00      995      412     0.11     0.00     1511       53        0     1564
   15 197   121     6219     4969     0.55     0.00     1001      417     0.11     0.00     1529       53        0     1582
   15 198   122     6307     5125     0.52     0.00     1007      422     0.11     0.00     1548       54        0     1601
   15 199   123     6410     5281     0.49     0.00     1014      427     0.12     0.00     1567       54        0     1621
   15 200   124     6594     5438     0.46     0.00     1020      432     0.12     0.00     1587       54        0     1641
   15 201   125     6677     5500     0.43     0.00     1027      438     0.12     0.00     1607       54        0     1662
   15 202   126     6606     5531     0.42     0.00     1034      443     0.12     0.00     1628       55        0     1682
   15 203   127     6558     5594     0.41     0.00     1040      449     0.12     0.00     1648       55        0     1703
   15 204   128     6423     5500     0.40     0.00     1047      455     0.12     0.00     1668       55        0     1723
   15 205   129     6614     5531     0.37     0.00     1053      460     0.12     0.00     1689       55        0     1744
   15 206   130     6437     5469     0.37     0.00     1060      466     0.12     0.00     1709       55        0     1764
   15 207   131     6085     5188     0.37     0.00     1066      471     0.12     0.00     1728       55        0     1783
   15 208   132     5645     4750     0.36     0.00     1071      476     0.12     0.00     1745       56        0     1801
   15 209   133     5852     4531     0.32     0.00     1077      480     0.12     0.00     1762       56        0     1817
   15 210   134     5181     4250     0.34     0.00     1082      484     0.12     0.00     1777       56        0     1833
