$GROWTH FACTOR OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   1        : 1                         CSCER048 TUDU1501    1
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         CSCER048
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD TFGEM  WFGE  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
   15 118    41    41   8.3  13.4   6.7  0.00  0.20  0.71  0.00  0.00  0.00  0.11  0.04  0.00  0.17  0.00  0.11  0.00  0.11 73.69  4.31  51.6   0.7  83.6  0.91  0.99  0.97
   15 119    42    42   7.0  13.5   5.6  0.00  0.19  0.76  0.00  0.00  0.00  0.10  0.04  0.00  0.30  0.00  0.10  0.00  0.10 55.22  3.53  50.2   0.9  83.2  0.92  1.00  0.98
   15 120    43    43  10.4  13.5   8.4  0.00  0.19  0.63  0.00  0.00  0.00  0.09  0.04  0.00  0.00  0.00  0.09  0.00  0.09 55.44  3.81  50.3   0.9  82.9  0.93  1.00  0.98
   15 121    44    44   8.6  13.6   7.1  0.00  0.18  0.69  0.00  0.00  0.00  0.08  0.04  0.00  0.14  0.00  0.08  0.00  0.08 99.90  9.63  75.1   0.4  82.4  0.94  1.00  0.98
   15 122    45    45  10.5  13.7   8.6  0.00  0.18  0.62  0.00  0.00  0.00  0.07  0.04  0.00  0.00  0.00  0.07  0.00  0.07 94.30  4.93  72.3   0.8  82.1  0.95  1.00  0.98
   15 123    46    46  13.2  13.8  11.0  0.00  0.17  0.51  0.00  0.00  0.00  0.06  0.04  0.00  0.00  0.00  0.06  0.00  0.06 93.75  4.71  79.1   0.8  81.5  0.96  1.00  0.99
   15 124    47    47  17.5  14.0  14.5  0.00  0.17  0.34  0.00  0.00  0.00  0.05  0.04  0.00  0.00  0.00  0.05  0.00  0.05 68.72  4.13  69.5   1.0  80.5  0.97  1.00  0.99
   15 125    48    48  19.4  14.1  16.2  0.00  0.16  0.26  0.00  0.00  0.00  0.03  0.04  0.00  0.00  0.00  0.03  0.00  0.03 44.40  2.78  70.3   1.6  79.7  0.98  1.00  0.99
   15 126    49    49  11.6  14.2   9.7  0.00  0.16  0.58  0.00  0.00  0.00  0.02  0.04  0.00  0.00  0.00  0.02  0.00  0.02 93.08  4.92  89.3   1.0  78.6  0.99  1.00  0.99
   15 127    50    50  13.0  14.3  11.0  0.00  0.15  0.52  0.00  0.00  0.00  0.02  0.04  0.00  0.00  0.00  0.02  0.00  0.02 57.99  3.75  76.8   1.3  77.3  0.99  1.00  1.00
   15 128    51    51  15.5  14.5  13.2  0.00  0.15  0.42  0.00  0.00  0.00  0.01  0.04  0.00  0.00  0.00  0.01  0.00  0.01 42.65  3.17  71.0   1.7  76.5  1.00  1.00  1.00
   15 129    52    52  14.2  14.6  12.1  0.00  0.15  0.47  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 64.27  4.86  74.6   1.2  75.9  1.00  1.00  1.00
   15 130    53    53  13.2  14.7  11.3  0.00  0.14  0.51  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 46.79  3.82  72.5   1.5  75.5  1.00  1.00  1.00
   15 131    54    54  13.7  14.8  11.8  0.00  0.14  0.49  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 36.86  3.28  70.5   1.9  75.2  1.00  1.00  1.00
   15 132    55    55  18.0  14.9  15.5  0.00  0.13  0.32  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 29.79  2.87  69.7   2.3  74.7  1.00  1.00  1.00
   15 133    56    56  17.8  15.1  15.4  0.00  0.13  0.33  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 47.41  4.52  75.5   1.6  74.0  1.00  1.00  1.00
   15 134    57    57  15.0  15.2  13.1  0.00  0.13  0.44  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 51.38  5.13  75.5   1.5  73.0  1.00  1.00  1.00
   15 135    58    58  11.4  15.3  10.0  0.00  0.12  0.58  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 51.92  5.46  74.8   1.4  71.8  1.00  1.00  1.00
   15 136    59    59  12.8  15.4  11.2  0.00  0.12  0.53  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 34.28  3.84  73.2   2.1  71.2  1.00  1.00  1.00
   15 137    60    60  14.1  15.5  12.5  0.00  0.12  0.47  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 45.52  5.38  73.4   1.6  70.2  1.00  1.00  1.00
   15 138    61    61  15.4  15.7  13.7  0.00  0.11  0.42  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 27.39  3.45  71.8   2.6  69.2  1.00  1.00  1.00
   15 139    62    62  13.9  15.8  12.4  0.00  0.11  0.48  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 47.65  3.98  86.9   1.8  67.8  1.00  1.00  1.00
   15 140    63    63   8.4  15.9   8.4  0.00  0.00  0.71  0.00  0.00  0.00  0.00  0.04  0.00  0.16  0.00  0.00  0.00  0.00 99.50  9.44 105.3   1.1  66.8  1.00  1.00  1.00
   15 141    64    64   9.8  15.9   9.8  0.00  0.00  0.65  0.00  0.00  0.00  0.00  0.04  0.00  0.02  0.00  0.00  0.00  0.00 71.87  7.03 104.8   1.5  66.6  1.00  1.00  1.00
   15 142    65    65   9.9  16.0   9.9  0.00  0.00  0.65  0.00  0.00  0.00  0.00  0.04  0.00  0.01  0.00  0.00  0.00  0.00 44.79  4.92  96.4   2.2  65.6  1.00  1.00  1.00
   15 143    66    66  11.7  16.1  11.7  0.00  0.00  0.57  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 45.00  5.13  97.4   2.2  64.5  1.00  1.00  1.00
   15 144    67    67  12.1  16.2  12.1  0.00  0.00  0.55  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 50.19  5.97  97.3   1.9  62.5  1.00  1.00  1.00
   15 145    68    68  14.6  30.2  14.5  0.00  0.00  0.46  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 39.38  4.90  96.5   2.5  60.6  1.00  1.00  1.00
   15 146    69    69  11.6  30.7  11.6  0.00  0.00  0.58  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 46.04  6.05  95.1   2.1  58.3  1.00  1.00  1.00
   15 147    70    70   9.2  31.1   9.2  0.00  0.00  0.67  0.00  0.00  0.00  0.00  0.04  0.00  0.07  0.00  0.00  0.00  0.00 39.68  5.52  93.1   2.3  56.7  1.00  1.00  1.00
   15 148    71    71  11.9  31.6  11.9  0.00  0.00  0.56  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 25.98  3.88  90.1   3.5  55.5  1.00  1.00  1.00
   15 149    72    72  15.6  32.3  15.6  0.00  0.00  0.42  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 23.53  3.82  87.4   3.7  53.5  1.00  1.00  1.00
   15 150    73    73  14.9  33.0  14.9  0.00  0.00  0.44  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 35.05  4.79  86.2   2.5  51.0  1.00  1.00  1.00
   15 151    74    74  15.4  33.7  15.4  0.00  0.00  0.42  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 25.06  3.57  84.0   3.4  49.1  1.00  1.00  1.00
   15 152    75    75  19.0  34.5  19.0  0.00  0.00  0.28  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 19.84  3.01  81.8   4.1 106.9  0.97  0.96  0.99
   15 153    76    76  19.8  35.4  19.8  0.00  0.00  0.25  0.00  0.00  0.00  0.03  0.04  0.00  0.00  0.00  0.03  0.00  0.03 20.04  3.20  79.7   4.0 104.8  0.93  0.91  0.99
   15 154    77    77  20.5  36.3  20.5  0.00  0.00  0.22  0.00  0.00  0.00  0.08  0.04  0.00  0.03  0.00  0.08  0.00  0.08 15.93  2.14  77.1   4.8 103.2  0.89  0.85  0.98
   15 155    78    78  19.7  37.2  19.7  0.00  0.00  0.25  0.00  0.00  0.00  0.13  0.04  0.00  0.00  0.00  0.13  0.00  0.13 16.21  2.18  74.7   4.6 102.0  0.86  0.80  0.97
   15 156    79    79  21.8  38.1  21.8  0.00  0.00  0.17  0.00  0.00  0.00  0.17  0.04  0.00  0.12  0.00  0.17  0.00  0.17 15.68  1.60  72.5   4.6 101.1  0.84  0.76  0.97
   15 157    80    80  21.8  39.1  21.8  0.00  0.00  0.17  0.00  0.00  0.00  0.19  0.04  0.00  0.12  0.06  0.19  0.00  0.19 12.97  1.22  71.7   5.5 100.5  0.81  0.72  0.96
   15 158    81    81  21.5  40.0  21.5  0.00  0.00  0.18  0.00  0.00  0.00  0.22  0.04  0.00  0.10  0.00  0.22  0.00  0.22 15.74  1.91  69.3   4.4 100.0  0.81  0.72  0.96
   15 159    82    82  16.1  40.7  16.1  0.00  0.00  0.39  0.00  0.00  0.00  0.23  0.04  0.00  0.00  0.00  0.23  0.00  0.23 24.69  1.47  84.1   3.4  97.1  0.83  0.74  0.96
   15 160    83    83  12.3  41.2  12.3  0.00  0.00  0.55  0.00  0.00  0.00  0.20  0.04  0.00  0.00  0.00  0.20  0.00  0.20 51.80  9.07  84.6   1.6  96.7  0.85  0.78  0.96
   15 161    84    84  14.7  41.8  14.7  0.00  0.00  0.45  0.00  0.00  0.00  0.18  0.04  0.00  0.00  0.00  0.18  0.00  0.18 26.77  4.83  83.0   3.1  96.5  0.87  0.83  0.97
   15 162    85    85  18.3  42.6  18.3  0.00  0.00  0.31  0.00  0.00  0.00  0.16  0.04  0.00  0.00  0.00  0.16  0.00  0.16 22.23  4.20  80.9   3.6  95.9  0.89  0.87  0.97
   15 163    86    86  20.9  43.5  20.9  0.00  0.00  0.20  0.00  0.00  0.00  0.13  0.04  0.00  0.06  0.00  0.13  0.00  0.13 14.19  2.87  77.1   5.4  95.4  0.92  0.91  0.98
   15 164    87    87  20.1  44.3  20.1  0.00  0.00  0.24  0.00  0.00  0.00  0.10  0.04  0.00  0.01  0.00  0.10  0.00  0.10 19.22  2.24  83.2   4.3  94.7  0.94  0.95  0.98
   15 165    88    88  20.1  45.1  20.1  0.00  0.00  0.24  0.00  0.00  0.00  0.07  0.04  0.00  0.01  0.00  0.07  0.00  0.07 24.76  3.79 101.1   4.1  94.3  0.96  0.98  0.98
   15 166    89    89  15.1  45.8  15.1  0.00  0.00  0.44  0.00  0.00  0.00  0.05  0.04  0.00  0.00  0.00  0.05  0.00  0.05 59.46  9.90 120.5   2.0  94.2  0.98  1.00  0.99
   15 167    90    90  15.2  46.4  15.2  0.00  0.00  0.43  0.00  0.00  0.00  0.02  0.04  0.00  0.00  0.00  0.02  0.00  0.02 36.45  6.65 118.6   3.3  94.5  1.00  1.00  0.99
   15 168    91    91  14.8  47.0  14.8  0.00  0.00  0.45  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 32.29  6.39 116.2   3.6  94.5  1.00  1.00  0.99
   15 169    92    92  13.2  47.6  13.2  0.00  0.00  0.51  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 39.77  7.37 126.0   3.2  94.6  1.00  1.00  0.99
   15 170    93    93  13.2  48.1  13.2  0.00  0.00  0.51  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 51.85  9.84 124.7   2.4  94.9  1.00  1.00  1.00
   15 171    94    94  12.2  48.6  12.2  0.00  0.00  0.55  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 47.35  9.24 123.8   2.6  95.3  1.00  1.00  1.00
   15 172    95    95  13.6  49.2  13.6  0.00  0.00  0.50  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 37.84  7.55 122.3   3.2  95.6  1.00  1.00  1.00
   15 173    96    96  16.2  49.9  16.2  0.00  0.00  0.39  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 37.00  7.02 130.1   3.5  96.0  1.00  1.00  1.00
   15 174    97    97  13.1  51.7  13.1  0.00  0.00  0.51  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 44.61  8.50 131.0   2.9  96.4  1.00  1.00  1.00
   15 175    98    98  13.9  54.0  13.9  0.00  0.00  0.48  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 32.50  6.40 128.1   3.9  96.7  1.00  1.00  1.00
   15 176    99    99  13.8  56.3  13.9  0.00  0.00  0.49  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 28.07  5.95 124.6   4.4  97.1  1.00  1.00  1.00
   15 177   100   100  16.5  59.1  16.5  0.00  0.00  0.38  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 24.81  5.46 120.8   4.9  97.5  1.00  1.00  1.00
   15 178   101   101  18.4  65.3  18.4  0.00  0.00  0.31  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 31.86  7.13 119.4   3.7  97.8  1.00  1.00  1.00
   15 179   102   102  17.9  70.4  17.9  0.00  0.00  0.33  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 30.48  6.37 116.9   3.8  98.2  1.00  1.00  1.00
   15 180   103   103  18.9  71.6  18.9  0.00  0.00  0.29  0.00  0.00  0.00  0.00  0.04  0.00  0.00  0.00  0.00  0.00  0.00 25.41  4.47 113.7   4.5  98.7  1.00  1.00  1.00
   15 181   104   104  20.6  73.0  20.6  0.00  0.00  0.22  0.00  0.00  0.00  0.00  0.04  0.00  0.04  0.00  0.00  0.00  0.00 20.46  3.66 109.9   5.4  99.1  1.00  1.00  1.00
   15 182   105   105  21.0  74.3  21.0  0.00  0.00  0.20  0.00  0.00  0.00  0.00  0.04  0.00  0.07  0.00  0.00  0.00  0.00 20.94  3.03 106.6   5.1  99.6  1.00  1.00  1.00
   15 183   106   106  22.2  75.7  22.2  0.00  0.00  0.15  0.00  0.00  0.00  0.00  0.04  0.00  0.15  0.00  0.00  0.00  0.00 20.10  2.66 103.6   5.2 100.0  1.00  1.00  1.00
   15 184   107   107  23.0  77.2  23.0  0.00  0.00  0.12  0.00  0.00  0.00  0.00  0.04  0.00  0.20  0.00  0.00  0.00  0.00 17.45  1.64 100.1   5.7 100.5  1.00  1.00  1.00
   15 185   108   108  24.6  78.8  24.6  0.00  0.00  0.06  0.00  0.00  0.00  0.00  0.04  0.00  0.30  0.00  0.00  0.00  0.00 17.03  1.34  96.7   5.7 100.9  1.00  1.00  1.00
   15 186   109   109  25.5  80.1  25.5  0.00  0.00  0.02  0.00  0.05  0.13  0.00  0.04  0.00  0.37  0.33  0.00  0.27  0.00 16.91  0.87  94.4   5.6  99.8  1.00  1.00  0.95
   15 187   110   110  23.2  80.4  23.2  0.00  0.00  0.02  0.00  0.00  0.31  0.00  0.04  0.00  0.21  0.47  0.00  0.62  0.00 21.04  0.69  93.6   4.4  98.7  0.96  0.99  0.91
   15 188   111   111  25.1  80.8  25.1  0.00  0.00  0.02  0.00  0.01  0.57  0.06  0.04  0.00  0.34  0.67  0.06  1.00  0.06 16.72  0.43  96.8   5.8  98.1  0.88  0.98  0.88
   15 189   112   112  17.4  81.0  17.4  0.00  0.00  0.02  0.00  0.00  0.00  0.15  0.04  0.00  0.00  0.00  0.15  0.00  0.15 32.67  3.07 101.7   3.1  97.8  0.89  0.98  0.87
   15 190   113   113  13.9  81.2  13.9  0.00  0.00  0.02  0.00  0.00  0.00  0.14  0.04  0.00  0.00  0.00  0.14  0.00  0.14 28.54  2.85  99.4   3.5  95.8  0.91  0.99  0.87
   15 191   114   114  14.9  81.4  14.9  0.00  0.00  0.02  0.00  0.00  0.00  0.12  0.04  0.00  0.00  0.00  0.12  0.00  0.12 22.45  2.26  97.0   4.3  93.8  0.89  0.99  0.85
   15 192   115   115  18.3  81.7  18.3  0.00  0.00  0.02  0.00  0.00  0.60  0.14  0.04  0.00  0.00  0.69  0.14  1.00  0.14 17.92  0.40  96.5   5.4  92.8  0.84  0.97  0.83
   15 193   116   116  20.5  82.0  20.5  0.00  0.00  0.02  0.00  0.00  0.59  0.21  0.04  0.00  0.03  0.69  0.21  1.00  0.21 20.66  0.41  96.6   4.7  92.3  0.77  0.96  0.81
   15 194   117   117  18.4  82.3  18.4  0.00  0.00  0.02  0.00  0.00  0.33  0.30  0.04  0.00  0.00  0.49  0.30  0.67  0.30 36.94  0.67  96.7   2.6  92.0  0.71  0.95  0.80
   15 195   118   118  20.6  82.6  20.6  0.00  0.00  0.02  0.00  0.00  0.57  0.39  0.04  0.00  0.04  0.67  0.39  1.00  0.39 24.83  0.43  96.9   3.9  91.7  0.63  0.93  0.79
   15 196   119   119  21.7  82.9  21.7  0.00  0.00  0.02  0.00  0.00  0.63  0.50  0.04  0.00  0.11  0.72  0.50  1.00  0.50 23.57  0.37  97.5   4.1  91.6  0.56  0.92  0.78
   15 197   120   120  22.4  83.2  22.4  0.00  0.00  0.02  0.00  0.00  0.72  0.59  0.04  0.00  0.16  0.79  0.59  1.00  0.59 18.93  0.28  98.2   5.2  91.5  0.51  0.91  0.77
   15 198   121   121  24.6  83.5  24.6  0.00  0.00  0.02  0.00  0.00  0.75  0.67  0.04  0.00  0.31  0.81  0.67  1.00  0.67 17.92  0.25  99.3   5.5  91.6  0.47  0.91  0.77
   15 199   122   122  22.0  83.8  22.0  0.00  0.00  0.02  0.00  0.00  0.70  0.73  0.04  0.00  0.13  0.77  0.73  1.00  0.73 22.23  0.30 100.1   4.5  91.6  0.43  0.90  0.76
   15 200   123   123  22.4  84.2  22.4  0.00  0.00  0.02  0.00  0.00  0.69  0.78  0.04  0.00  0.16  0.76  0.78  1.00  0.78 24.05  0.31 100.9   4.2  91.8  0.41  0.90  0.76
   15 201   124   124  23.3  84.5  23.3  0.00  0.00  0.02  0.00  0.00  0.70  0.82  0.04  0.00  0.22  0.77  0.82  1.00  0.82 27.16  0.30 102.1   3.8  91.9  0.39  0.90  0.76
   15 202   125   125  24.2  84.8  24.2  0.00  0.00  0.02  0.00  0.00  0.79  0.85  0.04  0.00  0.28  0.84  0.85  1.00  0.85 22.46  0.21 103.5   4.6  92.1  0.37  0.91  0.76
   15 203   126   126  25.0  85.2  25.0  0.00  0.00  0.02  0.00  0.00  0.83  0.88  0.04  0.00  0.33  0.87  0.88  1.00  0.88 20.81  0.17 105.1   5.1  92.3  0.36  0.91  0.76
   15 204   127   127  21.4  85.5  21.4  0.00  0.00  0.02  0.00  0.00  0.72  0.90  0.04  0.00  0.09  0.78  0.90  1.00  0.90 41.16  0.28 106.5   2.6  92.5  0.35  0.91  0.76
   15 205   128   128  22.0  85.8  22.0  0.00  0.00  0.02  0.00  0.00  0.83  0.92  0.04  0.00  0.13  0.87  0.92  1.00  0.92 27.27  0.17 108.0   4.0  92.7  0.35  0.92  0.75
   15 206   129   129  18.8  86.1  18.8  0.00  0.00  0.02  0.00  0.00  0.81  0.93  0.04  0.00  0.00  0.86  0.93  1.00  0.93 32.41  0.19 109.2   3.4  93.0  0.34  0.92  0.75
   15 207   130   130  15.6  86.3  15.5  0.00  0.00  0.02  0.00  0.00  0.83  0.94  0.04  0.00  0.00  0.87  0.94  1.00  0.94 32.46  0.17 110.2   3.4  93.2  0.34  0.92  0.75
   15 208   131   131  18.3  86.6  18.3  0.00  0.00  0.02  0.00  0.00  0.81  0.95  0.04  0.00  0.00  0.86  0.95  1.00  0.95 38.63  0.19 114.3   3.0  93.4  0.34  0.93  0.75
   15 209   132   132  17.5  86.8  17.5  0.00  0.00  0.02  0.00  0.00  0.00  0.96  0.04  0.00  0.00  0.00  0.96  0.00  0.96 40.57  2.78 113.9   2.8  93.6  0.34  0.93  0.75
   15 210   133   133  15.0  87.0  15.0  0.00  0.00  0.02  0.00  0.00  0.69  0.97  0.04  0.00  0.00  0.76  0.97  1.00  0.97 43.44  0.31 115.1   2.6  93.0  0.34  0.93  0.75
   15 211   134   134  14.6  87.2  14.6  0.00  0.00  0.02  0.00  0.00  0.68  0.97  0.04  0.00  0.00  0.75  0.97  1.00  0.97 39.11  0.32 115.1   2.9  93.0  0.34  0.94  0.75
   15 212   135   135  16.4  87.5  16.4  0.00  0.00  0.02  0.00  0.00  0.81  0.98  0.04  0.00  0.00  0.85  0.98  1.00  0.98 40.03  0.19 116.1   2.9  93.1  0.34  0.94  0.75
   15 213   136   136  17.0  87.7  17.0  0.00  0.00  0.02  0.00  0.00  0.78  0.98  0.04  0.00  0.00  0.83  0.98  1.00  0.98 58.99  0.22 117.3   2.0  93.3  0.35  0.95  0.75
   15 214   137   137  19.0  88.0  19.0  0.00  0.00  0.02  0.00  0.00  0.83  0.99  0.04  0.00  0.00  0.87  0.99  1.00  0.99 47.01  0.17 118.8   2.5  93.4  0.35  0.95  0.75
   15 215   138   138  19.8  88.3  19.8  0.00  0.00  0.02  0.00  0.00  0.86  0.99  0.04  0.00  0.00  0.89  0.99  1.00  0.99 41.96  0.14 120.3   2.9  93.6  0.36  0.96  0.75
   15 216   139   139  21.9  88.6  21.9  0.00  0.00  0.02  0.00  0.00  0.87  0.99  0.04  0.00  0.12  0.90  0.99  1.00  0.99 41.10  0.13 122.1   3.0  93.8  0.36  0.97  0.75
   15 217   140   140  21.8  88.9  21.8  0.00  0.00  0.02  0.00  0.00  0.85  0.99  0.04  0.00  0.12  0.88  0.99  1.00  0.99 50.29  0.15 123.9   2.5  94.0  0.37  0.97  0.75
   15 218   141   141  23.4  89.2  23.4  0.00  0.00  0.02  0.00  0.00  0.86  0.99  0.04  0.00  0.23  0.89  0.99  1.00  0.99 48.96  0.14 125.9   2.6  94.2  0.38  0.98  0.75
   15 219   142   142  24.8  89.6  24.8  0.00  0.00  0.02  0.00  0.00  0.87  1.00  0.04  0.00  0.32  0.90  1.00  1.00  1.00 54.03  0.13 128.1   2.4  94.5  0.39  0.99  0.75
   15 220   143   143  25.2  89.9  25.2  0.00  0.00  0.02  0.00  0.02  0.84  1.00  0.04  0.00  0.34  0.88  1.00  1.00  1.00 66.71  0.16 130.3   2.0  94.8  0.40  1.00  0.75
   15 221   144   144  24.7  91.1  24.7  0.00  0.00  0.02  0.00  0.00  0.80  1.00  0.04  0.00  0.31  0.85  1.00  1.00  1.00 88.97  0.20 132.5   1.5  95.1  0.41  1.00  0.75

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 24, 2025 14:14:59

*RUN   6        : 6                         CSCER048 TUDU1501    6
 MODEL          : CSCER048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  6   : 6                         CSCER048
  
!........DATES.......  TEMP STAGE  ...PHENOLOGY....  .......PHOTOSYNTHESIS.......  .....GROWTH.....  ..TILLERS. WATER STRESS DETERMINANTS N STRESS DETERMINANTS       
@YEAR DOY   DAS   DAP TMEAN  GSTD    DU VRNFD DYLFD TFGEM  WFGE  TFPD  WFPD  NFPD CO2FD RSFPD  TFGD  WFGD  NFGD  WFTD  NFTD WAVRD WUPRD  SWXD  EOPD  SNXD LN%RD SN%RD RN%RD      
   15  77     0     0   7.7   0.0   7.6  1.00  0.00  0.73  0.00  0.00  0.00  0.00  0.04  0.00  0.24  0.00  0.00  0.00  0.00 99.90  1.00   3.0   0.0  31.3  0.00  0.00  0.00
   15  78     1     1   6.3   2.6   0.0  1.00  0.00  0.79  0.00  0.00  0.00  0.00  0.04  0.00  0.37  0.00  0.00  0.00  0.00 99.90  1.00   2.5   0.0  31.3  0.00  0.00  0.00
   15  79     2     2   5.4   4.8   0.0  1.00  0.00  0.83  0.00  0.00  0.00  0.00  0.04  0.00  0.46  0.00  0.00  0.00  0.00 99.90  1.00   2.1   0.0  31.3  0.00  0.00  0.00
   15  80     3     3   5.3   6.0   0.0  1.00  0.00  0.83  0.00  0.00  0.00  0.00  0.04  0.00  0.47  0.00  0.00  0.00  0.00 99.90  1.00   2.9   0.0  31.3  0.00  0.00  0.00
   15  81     4     4   4.1   6.8   0.0  0.95  0.00  0.87  0.00  0.00  0.00  0.00  0.04  0.00  0.59  0.00  0.00  0.00  0.00 99.90  1.00   3.5   0.0  31.4  0.00  0.00  1.00
   15  82     5     5   2.8   7.2   0.1  0.90  0.00  0.93  0.00  0.00  0.00  0.00  0.04  0.00  0.73  0.00  0.00  0.00  0.00 99.90  1.00   3.3   0.0  31.4  0.00  0.00  1.00
   15  83     6     6   6.6   8.6   0.7  0.85  0.00  0.78  0.00  0.00  0.00  0.00  0.04  0.00  0.34  0.00  0.00  0.00  0.00 99.90  1.00   3.5   0.0  31.4  0.00  0.00  1.00
   15  84     7     7   8.9  10.0   1.3  0.81  0.00  0.68  0.00  0.00  0.00  0.00  0.04  0.00  0.11  0.00  0.00  0.00  0.00 99.90  1.00   4.3   0.0  31.4  0.00  0.00  1.00
   15  85     8     8   6.3  10.1   0.7  0.76  0.41  0.79  0.00  0.00  0.00  0.00  0.04  0.00  0.37  0.00  0.00  0.00  0.00 99.90  1.00   5.5   0.0  31.4  1.00  0.00  1.00
   15  86     9     9   6.5  10.2   0.9  0.71  0.40  0.78  0.00  0.00  0.00  0.00  0.04  0.00  0.35  0.00  0.00  0.00  0.00 99.90  4.30   7.0   0.0  31.4  1.00  0.01  1.00
   15  87    10    10   6.4  10.3   1.1  0.66  0.40  0.78  0.00  0.00  0.00  0.00  0.04  0.00  0.36  0.00  0.00  0.00  0.00 99.90  1.73   7.4   0.0  31.4  1.00  0.01  1.00
   15  88    11    11   9.5  10.5   2.0  0.63  0.39  0.66  0.00  0.00  0.00  0.00  0.04  0.00  0.05  0.00  0.00  0.00  0.00 99.90  1.71   9.1   0.1  31.4  1.00  0.01  1.00
   15  89    12    12   6.7  10.6   1.5  0.58  0.38  0.77  0.00  0.00  0.00  0.00  0.04  0.00  0.33  0.00  0.00  0.00  0.00 99.90  1.33  15.7   0.1  31.4  1.00  0.01  1.00
   15  90    13    13   7.8  10.7   2.0  0.53  0.37  0.73  0.00  0.00  0.13  0.00  0.04  0.00  0.23  0.33  0.00  0.26  0.00 99.90  0.87  18.1   0.2  31.4  0.91  0.02  0.99
   15  91    14    14   3.3  10.8   1.0  0.48  0.37  0.91  0.00  0.33  0.00  0.10  0.04  0.00  0.67  0.00  0.10  0.00  0.10 99.90  1.58  19.8   0.1  31.4  0.90  0.07  0.96
   15  92    15    15   3.1  10.8   1.0  0.43  0.36  0.92  0.00  0.38  0.00  0.11  0.04  0.00  0.69  0.00  0.11  0.00  0.11 99.90  1.81  21.8   0.1  31.3  0.90  0.13  0.94
   15  93    16    16   4.2  10.9   1.5  0.38  0.35  0.87  0.00  0.17  0.00  0.12  0.04  0.00  0.58  0.00  0.12  0.00  0.12 99.90  1.34  18.9   0.2  31.2  0.87  0.16  0.91
