*SOIL WATER DAILY OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:44

*RUN   1        : 1                         WHAPS048 TUDU1501    1
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT  1   : 1                         WHAPS048
  
!                                                                                                                                   Soil water content (mm3/mm3) by soil depth (cm):
!                                                                                                                                   0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS    SWTD    SWXD    ROFC    DRNC    PREC    IR#C    IRRC   LATFC    DTWT    MWTD    TDFD    TDFC    ROFD    ROSD    SW1D    SW2D    SW3D    SW4D    SW5D    SW6D    SW7D    SW8D    SW9D
   15 176   100     528     252      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.234   0.244   0.261   0.273   0.272   0.272   0.273   0.262   0.262
   15 177   101     523     247      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.213   0.236   0.256   0.267   0.267   0.270   0.271   0.262   0.262
   15 178   102     517     241      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.192   0.226   0.249   0.261   0.261   0.267   0.270   0.262   0.262
   15 179   103     514     239      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.179   0.222   0.246   0.258   0.258   0.266   0.269   0.262   0.262
   15 180   104     510     235      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.164   0.216   0.242   0.254   0.254   0.263   0.267   0.262   0.262
   15 181   105     505     229      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.146   0.207   0.236   0.248   0.248   0.260   0.265   0.262   0.262
   15 182   106     497     221      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.127   0.194   0.226   0.239   0.239   0.255   0.262   0.262   0.262
   15 183   107     489     214      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.113   0.183   0.218   0.231   0.231   0.250   0.258   0.262   0.262
   15 184   108     482     206      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.104   0.172   0.209   0.222   0.222   0.243   0.254   0.262   0.262
   15 185   109     474     199      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.098   0.162   0.200   0.214   0.214   0.237   0.249   0.262   0.262
   15 186   110     468     192      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.092   0.154   0.193   0.206   0.206   0.230   0.245   0.262   0.262
   15 187   111     461     185      10      43     275       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.087   0.147   0.185   0.199   0.199   0.223   0.240   0.262   0.262
   15 188   112     460     185      10      43     279       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.158   0.143   0.181   0.195   0.195   0.218   0.236   0.262   0.262
   15 189   113     460     184      10      43     285       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.234   0.147   0.175   0.189   0.189   0.211   0.231   0.262   0.262
   15 190   114     457     182      10      43     285       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.215   0.146   0.173   0.187   0.187   0.210   0.230   0.262   0.262
   15 191   115     454     179      10      43     285       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.190   0.144   0.171   0.186   0.186   0.208   0.228   0.262   0.262
   15 192   116     449     173      10      43     285       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.155   0.139   0.168   0.182   0.182   0.203   0.224   0.262   0.262
   15 193   117     441     166      10      43     285       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.121   0.134   0.162   0.176   0.176   0.196   0.218   0.262   0.262
   15 194   118     437     161      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.131   0.130   0.158   0.172   0.172   0.191   0.212   0.262   0.262
   15 195   119     435     160      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.121   0.129   0.157   0.171   0.171   0.190   0.210   0.262   0.262
   15 196   120     432     157      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.110   0.127   0.154   0.169   0.169   0.187   0.207   0.262   0.262
   15 197   121     429     153      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.102   0.125   0.151   0.166   0.166   0.183   0.201   0.262   0.262
   15 198   122     423     147      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.096   0.122   0.147   0.162   0.162   0.176   0.193   0.262   0.262
   15 199   123     419     143      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.090   0.120   0.144   0.159   0.159   0.172   0.186   0.262   0.262
   15 200   124     416     141      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.085   0.119   0.142   0.157   0.157   0.169   0.181   0.262   0.262
   15 201   125     414     139      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.080   0.119   0.141   0.156   0.156   0.167   0.178   0.262   0.262
   15 202   126     413     137      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.076   0.118   0.140   0.155   0.155   0.165   0.175   0.262   0.262
   15 203   127     410     135      10      43     286       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.072   0.118   0.138   0.152   0.152   0.160   0.175   0.261   0.262
   15 204   128     409     133      10      43     287       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.088   0.117   0.135   0.150   0.150   0.155   0.175   0.261   0.262
   15 205   129     408     133      10      43     287       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.083   0.117   0.135   0.149   0.149   0.154   0.175   0.261   0.262
   15 206   130     407     131      10      43     287       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.078   0.116   0.134   0.148   0.148   0.151   0.175   0.261   0.262
   15 207   131     406     130      10      43     287       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.074   0.116   0.133   0.147   0.147   0.149   0.175   0.261   0.262
   15 208   132     408     132      10      43     290       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.128   0.115   0.133   0.147   0.147   0.146   0.175   0.261   0.262
   15 209   133     408     132      10      43     291       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.125   0.115   0.133   0.147   0.147   0.146   0.175   0.261   0.262
   15 210   134     408     132      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.127   0.114   0.133   0.147   0.147   0.146   0.175   0.261   0.262
   15 211   135     407     131      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.111   0.114   0.133   0.147   0.147   0.146   0.175   0.261   0.262
   15 212   136     406     131      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.101   0.113   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 213   137     406     130      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.095   0.113   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 214   138     405     130      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.089   0.112   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 215   139     405     129      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.084   0.112   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 216   140     405     129      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.079   0.112   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 217   141     404     129      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.075   0.111   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 218   142     404     129      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.071   0.111   0.132   0.147   0.147   0.146   0.175   0.261   0.262
   15 219   143     404     128      10      43     292       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.068   0.110   0.132   0.146   0.147   0.146   0.175   0.261   0.262
   15 220   144     405     129      10      43     293       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.084   0.110   0.132   0.146   0.147   0.146   0.175   0.261   0.262
   15 221   145     404     129      10      43     293       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.079   0.109   0.132   0.146   0.147   0.146   0.175   0.261   0.262
   15 222   146     404     128      10      43     293       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.075   0.109   0.131   0.146   0.147   0.146   0.175   0.261   0.262
   15 223   147     404     128      10      43     293       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.071   0.109   0.131   0.146   0.147   0.146   0.175   0.261   0.262
   15 224   148     404     128      10      43     293       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.068   0.108   0.131   0.146   0.147   0.146   0.175   0.261   0.262

*DSSAT Cropping System Model Ver. 4.8.5.000 -release  OCT 27, 2025 22:35:46

*RUN  15        : 15                        WHAPS048 TUDU1501   15
 MODEL          : WHAPS048 - Wheat
 EXPERIMENT     : TUDU1501 WH
 DATA PATH      :
 TREATMENT 15   : 15                        WHAPS048
  
!                                                                                                                                   Soil water content (mm3/mm3) by soil depth (cm):
!                                                                                                                                   0-5    5-15   15-30   30-45   45-60   60-80  80-100 100-150 150-200
@YEAR DOY   DAS    SWTD    SWXD    ROFC    DRNC    PREC    IR#C    IRRC   LATFC    DTWT    MWTD    TDFD    TDFC    ROFD    ROSD    SW1D    SW2D    SW3D    SW4D    SW5D    SW6D    SW7D    SW8D    SW9D
   15 076     0     530     255       0       0       0       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.236   0.247   0.262   0.276   0.276   0.274   0.274   0.262   0.262
   15 077     1     529     254       0       0       0       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.229   0.246   0.262   0.276   0.276   0.274   0.274   0.262   0.262
   15 078     2     528     253       0       0       0       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.209   0.245   0.261   0.276   0.276   0.274   0.274   0.262   0.262
   15 079     3     527     252       0       0       0       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.192   0.243   0.261   0.276   0.276   0.274   0.274   0.262   0.262
   15 080     4     528     252       0       0       2       0       0       0     200    0.00     0.0     0.0    0.00    0.00   0.216   0.242   0.261   0.276   0.276   0.274   0.274   0.262   0.262
